Feature,Importance
B4_median,0.09044049
B3_mean,0.071230575
B8_median,0.038426813
B7_min,0.028606104
B3_median,0.02697686
B12_slope_up,0.026679404
B8A_min,0.025784833
B11_std,0.023140866
B3_min,0.020348733
B4_mean,0.017864194
B8_min,0.017764097
B4_std,0.01542262
B12_mean,0.015085352
B12_std,0.01400928
B12_argmax,0.013943516
B11_argmax,0.012652197
B5_std,0.012485395
B12_slope_down,0.011820229
B8_argmax,0.0116728665
B6_argmax,0.011652838
B6_std,0.011624297
B5_min,0.01160852
B12_median,0.0109107755
B6_mean,0.010309215
B2_std,0.010084693
B8_std,0.009899106
B8_mean,0.0098934
B4_argmax,0.00912563
B7_std,0.008991851
B8A_median,0.008985016
B12_amplitude,0.008689287
B8_max,0.008401657
B12_max,0.0083739655
B7_median,0.008373874
B6_median,0.008351774
B2_min,0.008231205
B11_amplitude,0.008158387
B3_slope_up,0.0081378305
B3_max,0.007985321
B2_slope_up,0.0077490043
B8_amplitude,0.0076134214
B8A_argmax,0.0075280173
B2_max,0.007425846
B5_argmax,0.007401656
B8A_std,0.0073980535
B6_min,0.0073498413
B5_amplitude,0.0071954383
B4_min,0.007145353
B5_max,0.00708475
B8A_mean,0.0070393714
B8A_amplitude,0.007033832
B2_mean,0.006906324
B5_mean,0.0067765275
B8_slope_up,0.0067352396
B8_slope_down,0.0066962377
B2_median,0.0066751097
B2_slope_down,0.006639025
B7_amplitude,0.006638087
B3_std,0.0065692957
B11_max,0.0065331208
B4_amplitude,0.0065019806
B6_slope_up,0.0064823953
B11_min,0.0063518025
B2_amplitude,0.0063089044
B4_slope_up,0.0062612407
B5_slope_down,0.0062570106
B8A_slope_down,0.0062290053
B5_slope_up,0.0061839093
B7_mean,0.0061809733
B12_min,0.0061166855
B5_median,0.0060754395
B11_slope_up,0.0060023502
B11_median,0.0058460226
B11_slope_down,0.005807874
B4_slope_down,0.0057415655
B7_argmax,0.0056654294
B7_slope_up,0.005603109
B3_slope_down,0.00548291
B4_max,0.0054261466
B2_argmax,0.0054000667
B7_max,0.0053526345
B7_slope_down,0.0053146533
B11_mean,0.0052117654
B6_amplitude,0.0051119598
B8A_max,0.00500664
B3_amplitude,0.004993265
B6_max,0.004890221
B8A_slope_up,0.0047674435
B3_argmax,0.0045852647
B6_slope_down,0.0045647435
