Feature,Importance
B4_median,0.09293003
B3_mean,0.06340603
B8A_min,0.047157813
B8_median,0.041711356
B7_min,0.028609335
B3_median,0.027629156
B12_slope_up,0.02402534
B4_mean,0.023538701
B3_min,0.020771638
B11_std,0.020471415
B4_std,0.018464983
B8_min,0.017488983
B8_argmax,0.013954784
B12_argmax,0.013229941
B5_std,0.012526608
B8_std,0.012133344
B5_min,0.011446866
B12_median,0.011368101
B6_std,0.011132569
B12_slope_down,0.010906928
B11_argmax,0.01080479
B12_std,0.010731387
B11_amplitude,0.010678259
B8A_std,0.010323404
B6_argmax,0.009659665
B8_amplitude,0.009413492
B2_std,0.009251905
B5_mean,0.008744751
B12_amplitude,0.008635315
B2_mean,0.0086223055
B8_max,0.008613076
B12_max,0.008450718
B12_mean,0.00829476
B7_std,0.008105191
B2_min,0.007978514
B8_mean,0.007949801
B3_slope_up,0.0078087994
B2_slope_up,0.0077192006
B2_max,0.007688315
B7_median,0.007397309
B7_amplitude,0.007387153
B5_argmax,0.007376902
B11_max,0.007327043
B6_median,0.00719724
B5_max,0.007111437
B4_min,0.0070974077
B4_amplitude,0.0070509803
B2_slope_down,0.0069839587
B4_argmax,0.0068742367
B11_slope_down,0.0067826225
B5_median,0.006719463
B7_slope_up,0.006691609
B8A_amplitude,0.0066459607
B5_amplitude,0.006636944
B6_mean,0.0065838885
B6_slope_up,0.006443542
B2_argmax,0.0064205867
B2_median,0.0064003533
B6_min,0.00632445
B11_slope_up,0.00625359
B8_slope_up,0.00624858
B3_slope_down,0.006246163
B3_max,0.006219516
B12_min,0.006215342
B4_slope_up,0.0061728433
B11_min,0.0059418906
B8A_slope_down,0.005933958
B5_slope_down,0.0059309225
B3_argmax,0.0058844835
B5_slope_up,0.0058824914
B6_amplitude,0.00583864
B4_slope_down,0.005769376
B8A_slope_up,0.005761214
B3_amplitude,0.0057069743
B3_std,0.005695418
B11_median,0.005612432
B11_mean,0.005472679
B8_slope_down,0.0053337347
B6_max,0.005303156
B8A_mean,0.005192455
B6_slope_down,0.004995753
B8A_argmax,0.0049935537
B7_max,0.004978108
B2_amplitude,0.0048266426
B7_slope_down,0.004825865
B8A_median,0.004748637
B8A_max,0.004708147
B7_argmax,0.004560231
B7_mean,0.0045083114
B4_max,0.004408227
