Feature,Importance
B4_median,0.07505035
B8_median,0.052388225
B3_mean,0.0463061
B7_min,0.027703766
B4_mean,0.025804833
B11_std,0.02561439
B12_slope_down,0.020181919
B3_median,0.019942474
B12_mean,0.016868949
B3_min,0.016833985
B12_slope_up,0.0162266
B8_min,0.015135148
B6_std,0.014639547
B12_argmax,0.014309512
B4_argmax,0.013405325
B5_std,0.012562959
B5_min,0.01254163
B8A_min,0.012513608
B12_std,0.012268515
B8_argmax,0.011627249
B12_max,0.011473544
B4_amplitude,0.011091642
B8A_median,0.011074413
B4_std,0.010858025
B11_argmax,0.010356509
B8A_std,0.010332156
B6_slope_up,0.0100157475
B12_median,0.0100019
B8_std,0.009990024
B6_argmax,0.009766006
B8_mean,0.009647631
B8_slope_down,0.00956661
B6_mean,0.009311505
B12_min,0.0091900425
B8_max,0.009183339
B5_max,0.00896547
B5_argmax,0.008908777
B2_std,0.008878824
B7_argmax,0.008736796
B11_slope_up,0.00872498
B2_min,0.008459775
B8A_max,0.008398596
B6_min,0.008329583
B5_median,0.008252233
B11_max,0.008211807
B3_slope_up,0.008137649
B11_amplitude,0.007973386
B11_min,0.007948145
B7_median,0.007891618
B2_mean,0.007843739
B7_max,0.007754776
B12_amplitude,0.0077479375
B3_max,0.0076741255
B3_std,0.0076470375
B2_amplitude,0.0075726975
B7_slope_up,0.0074944575
B7_std,0.0073910556
B11_mean,0.0073848693
B8A_amplitude,0.0072806454
B2_slope_up,0.0072669983
B7_amplitude,0.0072210804
B5_mean,0.0072056726
B6_median,0.0071846778
B4_max,0.0070350873
B2_median,0.0070233196
B4_slope_down,0.006970693
B4_slope_up,0.0069602234
B11_median,0.006914656
B3_slope_down,0.0068168263
B4_min,0.0066105234
B7_mean,0.0065722764
B5_amplitude,0.0065694377
B8A_mean,0.00622688
B5_slope_up,0.006116862
B5_slope_down,0.0060786484
B7_slope_down,0.005944199
B6_slope_down,0.0059201377
B2_max,0.0058993273
B6_max,0.0058022216
B6_amplitude,0.0057883374
B8A_slope_up,0.0057333554
B2_slope_down,0.005698037
B8A_slope_down,0.0055070436
B2_argmax,0.005506745
B8_amplitude,0.005480423
B3_argmax,0.0054089157
B8A_argmax,0.005389142
B3_amplitude,0.005306311
B8_slope_up,0.0052780304
B11_slope_down,0.0051708086
