Feature,Importance
B8_median,0.04622316518539126
B4_median,0.04000599486319887
B3_median,0.035858066024250894
B4_mean,0.034082957979311455
B3_mean,0.033302443523040424
B3_min,0.03193972649267456
B2_median,0.02534924332889226
B8_mean,0.024045245468579026
B11_std,0.023086120674505797
B2_mean,0.020069969540371213
B12_std,0.019923532001626457
B12_median,0.01763173437138204
B12_mean,0.01762156292055411
B4_std,0.01730250933440782
B12_slope_down,0.01708159075486984
B8_min,0.01579618808526649
B12_max,0.014634912002941132
B11_amplitude,0.014112895531067997
B5_std,0.01409110530296847
B12_slope_up,0.01406688312116719
B4_max,0.013915698643652252
B2_min,0.01323150405172681
B4_amplitude,0.01263726167992907
B12_amplitude,0.012047554762465038
B12_min,0.011650835352688288
B4_min,0.011556247589032655
B11_max,0.010879104042941276
B8A_median,0.010420908360753774
B6_std,0.010306664959773037
B7_median,0.009859228929532494
B7_min,0.00950754888740622
B8A_min,0.009308604956721367
B11_median,0.009256447175871943
B8_max,0.009246488631775634
B11_slope_down,0.009082008905777861
B6_median,0.009027490066047987
B5_min,0.008774556450028202
B8A_std,0.008755163394979379
B7_std,0.008677188898281648
B8_std,0.008598984662427435
B8A_mean,0.008580456306930027
B11_mean,0.008550775220854206
B11_slope_up,0.008344019220295288
B5_mean,0.008210142668550118
B11_min,0.00817787339342933
B5_median,0.007918373617908665
B4_slope_down,0.007859125767869709
B5_amplitude,0.007744941060809485
B6_min,0.007667572328701291
B2_slope_up,0.00763169511708665
B6_mean,0.007559886800986933
B8_slope_down,0.007469194494534369
B3_std,0.00745922637410505
B4_slope_up,0.0072942152183362126
B6_slope_up,0.0072687474949043014
B3_slope_up,0.007108886049543179
B2_std,0.007009555490080078
B7_slope_up,0.006837692837789436
B5_slope_up,0.006822062961925487
B7_mean,0.006818546890200891
B8_slope_up,0.006769063521213516
B8A_slope_down,0.006758178522425249
B7_amplitude,0.006707222695634563
B5_max,0.0067053390448971115
B7_slope_down,0.006693803524174971
B8_amplitude,0.006641818128383515
B8A_amplitude,0.006557277296680284
B12_argmax,0.006377644099107098
B3_slope_down,0.006318120213851335
B7_max,0.006315180042016361
B5_slope_down,0.0061907696960523
B2_slope_down,0.00618914436230342
B6_slope_down,0.006153957885911115
B8A_slope_up,0.0061330461055518785
B3_max,0.006129642326237665
B8A_max,0.005989730770296312
B2_max,0.00585923993656413
B6_amplitude,0.005784557784682868
B2_amplitude,0.005699896390750924
B3_amplitude,0.005615737702623213
B11_argmax,0.005277470502399526
B6_max,0.005185861228996451
B4_argmax,0.004741903420345134
B5_argmax,0.004253571507010998
B2_argmax,0.0035571569103829705
B3_argmax,0.0034934750296137704
B6_argmax,0.0034716008410019795
B8_argmax,0.0032014490096125975
B7_argmax,0.0030543327259801474
B8A_argmax,0.00287548255217828
