epoch,train_loss,val_loss
1,1.1628166756128817,1.009353659104581
2,0.864905287102467,0.7162714177031867
3,0.6741169413670407,0.5794779084300945
4,0.5796940542838428,0.5069595183915362
5,0.5185657949967589,0.460992392604392
6,0.48379718790709236,0.44179412219935194
7,0.4561439952259853,0.438746468962511
8,0.43701829740860504,0.4063842045119006
9,0.4312037312208976,0.40408210862061433
10,0.42046951901068325,0.3942023637641041
11,0.4093711125692441,0.40264653327997496
12,0.41414518958341706,0.38814303807949163
13,0.406016742890638,0.3897393292464793
14,0.405453469036885,0.38946255416314096
15,0.3974087803844264,0.38307832926899615
16,0.4084691975569382,0.4175733957732487
17,0.40632027908862695,0.39120754585608664
18,0.3950239458973196,0.3898653865543149
19,0.38189428659593855,0.43714454383790524
20,0.37602873452926733,0.37888182714418595
21,0.37167485593773003,0.40306986501476283
22,0.36543193386168343,0.3518423281536321
23,0.35978402706508067,0.3626347745786664
24,0.3460853445382599,0.4199587797386332
25,0.34768943501293853,0.36117168238608555
26,0.3426057662221332,0.3697570280318829
27,0.3392608281612248,0.35534092807198864
28,0.3412481141378314,0.36407709312525843
29,0.3337528250808275,0.39781615232689066
30,0.332023215623217,0.36822262763170327
31,0.3227960378564759,0.3676136024044182
32,0.33109342825180843,0.4043052107762819
33,0.32619153587226263,0.3497672099920687
34,0.31615979993149806,0.37805078497843964
35,0.31671268624174326,0.354007359968381
36,0.31095290546592125,0.40308564153578924
37,0.31014173454975397,0.3516874986350195
38,0.30868751493808744,0.3837094761349769
39,0.3024821932600827,0.37249310943746494
40,0.30322988781453175,0.3867528683688726
41,0.30621717793787095,0.3633643297370929
42,0.30013818908148365,0.37533757197614886
43,0.2947742752424345,0.3842458359466624
44,0.29801765840467764,0.3953628331221124
45,0.30233960180202907,0.38191150418176806
46,0.32893099228015055,0.48969285398768236
47,0.323957274595414,0.3391909668186194
48,0.32613424913316175,0.36720214248137945
49,0.31864947780907366,0.3974409437564312
50,0.32166882292219207,0.3662552440743593
51,0.313031484821394,0.3665757408866902
52,0.3119160738261207,0.41282004650094617
53,0.31762994638996533,0.5929253832366801
54,0.31527299784884294,0.37857292562273254
55,0.3138526600476361,0.4756637982934915
56,0.3058197232005574,0.4559731675522331
57,0.3139932868611195,0.391007899462339
58,0.3111563803904688,0.41710435282991676
59,0.3056316168826036,0.43202134419207394
60,0.3103107695898269,0.4493204180862927
61,0.3128764941434553,0.36559004371889803
62,0.30828364125927366,0.38789562999674704
63,0.31101342348098737,0.41147808110819456
64,0.30502410109602746,0.44311950363137337
65,0.30216081680800616,0.3732399741912
66,0.29689856351128086,0.3495958398587377
67,0.2993669762347051,0.4298347902446908
