epoch,train_loss,val_loss
1,1.1623592519515111,1.1050554366706835
2,0.8683858175604646,0.8066204516582396
3,0.6581442378965914,0.6774047611598257
4,0.5469167392553201,0.6192157896063509
5,0.4797059300212976,0.5583434313197576
6,0.4395640831900956,0.5761420734697648
7,0.4141165526519936,0.5316740747788737
8,0.3943033295455214,0.5391906109775871
9,0.3828344257758872,0.5182744287787612
10,0.36946957688045806,0.554975756138225
11,0.3654630376577871,0.5102361830552161
12,0.3621884746020882,0.5302109118798564
13,0.3595072686676782,0.5146601915939121
14,0.36354748833279127,0.5281538713693232
15,0.3563978870785925,0.5290302784554962
16,0.3601064671630078,0.5184035366319567
17,0.3523920050966693,0.5874746828450182
18,0.33876600708526483,0.49939564273268516
19,0.34096894002562333,0.5710340485097524
20,0.32789616149045436,0.5395628883927529
21,0.33384769817594095,0.651318031848926
22,0.32072230457656176,0.5683700737922273
23,0.31393858650117135,0.49024507259433814
24,0.3096861516837831,0.589985642054479
25,0.3032093377043493,0.6747582866847998
26,0.30105099008167274,0.5165390720436986
27,0.29862887171690006,0.6347779086961546
28,0.29695395493225796,0.5558615409381192
29,0.2923793001759682,0.5302576588560348
30,0.28280181380532915,0.5347319082464159
31,0.27208752212190984,0.5671042519025323
32,0.28180405372527034,0.5756800371978426
33,0.27551783579027045,0.6078493233051641
34,0.27655823540480484,0.5240155235005353
35,0.2711850999734438,0.5718223887285885
36,0.26634039679035487,0.6258662757649414
37,0.25976208282290486,0.5728675131473201
38,0.25890709316244115,0.5531569081148799
39,0.261511580309022,0.5675895302956456
40,0.2618799747049063,0.5577240122291992
41,0.2585480303356221,0.5644647456065569
42,0.2531910458173532,0.5436452696157236
43,0.2567015340772726,0.577945778648123
