Feature,Importance
EVI_median,0.0653961
B3_mean,0.060991395
EVI_min,0.03555879
NDVI_min,0.030161029
NDMI_std,0.02707544
B12_max,0.020161726
B3_min,0.019859632
B4_median,0.019673467
NDMI_min,0.01566412
NDVI_std,0.0156356
B12_mean,0.014626211
NDVI_median,0.014207727
B11_std,0.014028054
NDMI_slope_up,0.0131371375
NDTI_median,0.011545362
B6_std,0.011189041
B12_slope_down,0.0095058195
B7_min,0.0093756225
NDRE_median,0.009072284
EVI_slope_up,0.009042319
B12_slope_up,0.008574492
B3_median,0.00847883
NDVI_slope_down,0.0082581565
EVI_slope_down,0.008085876
NDRE_mean,0.007868771
B5_mean,0.007714773
B8A_mean,0.0074750674
NDRE_min,0.007453153
B5_std,0.0073750615
B6_median,0.007296776
NDRE_max,0.007109439
B12_median,0.007013434
NDMI_slope_down,0.0070085004
B8_median,0.0070012305
NDMI_mean,0.006891772
NDTI_mean,0.006887771
B8_argmax,0.006835379
B12_argmax,0.0068050884
B8A_std,0.0066760588
B8_min,0.0066078166
B5_min,0.0065017925
NDTI_min,0.006500383
B6_mean,0.0064902157
NDRE_slope_down,0.006063011
NDVI_max,0.005998026
B4_amplitude,0.005946773
NDTI_max,0.0057735206
B8_slope_up,0.005683974
B11_max,0.005657821
B11_amplitude,0.005656077
NDTI_amplitude,0.0056176772
B5_max,0.0055939276
NDMI_amplitude,0.0055836854
NDVI_slope_up,0.0055780136
B7_max,0.005555162
B5_argmax,0.0055167745
B11_slope_up,0.005504808
B2_median,0.0054843514
B2_mean,0.0054395846
B11_mean,0.0054395525
B7_std,0.005437918
B4_argmax,0.0053934706
B4_mean,0.005339971
EVI_argmax,0.005161553
B3_slope_up,0.005078637
NDVI_argmax,0.0050462577
NDMI_median,0.005020331
NDRE_std,0.0050173393
B8_slope_down,0.00500224
B2_min,0.0049506444
B8A_min,0.0049431096
EVI_std,0.0049289656
B8_max,0.004924106
B6_max,0.004867653
EVI_max,0.004809224
B4_std,0.0047595664
B7_slope_down,0.00473435
NDVI_mean,0.0047216895
B6_slope_down,0.004701946
B12_min,0.0046623657
B11_min,0.0046522715
NDRE_argmax,0.0046305144
NDRE_amplitude,0.0046183555
NDTI_slope_up,0.0046104146
B11_argmax,0.0045185713
B11_median,0.0044836653
B12_std,0.0044836476
B4_slope_up,0.0044791675
B6_argmax,0.0044187168
B5_median,0.0043956814
B2_slope_up,0.0043931175
B8_std,0.004390462
B2_std,0.004386065
B8_amplitude,0.0043651513
EVI_mean,0.0043552383
B6_slope_up,0.004284482
B8_mean,0.0042826002
NDMI_argmax,0.004278718
B7_median,0.0042697256
NDRE_slope_up,0.0041643707
B4_max,0.004156355
B4_slope_down,0.0041383044
NDTI_std,0.004137088
B3_slope_down,0.0040593874
B8A_slope_down,0.003991331
B8A_median,0.0039805886
B12_amplitude,0.003926103
B7_slope_up,0.0038676544
B3_std,0.003812412
B5_slope_down,0.0037792465
NDTI_argmax,0.0037599278
B5_amplitude,0.0037583485
B7_mean,0.0037320373
B6_min,0.0036487489
B3_max,0.0036242276
NDMI_max,0.0036109549
B2_slope_down,0.003578119
NDTI_slope_down,0.0035421718
B11_slope_down,0.003524699
B4_min,0.0034365985
B8A_amplitude,0.0034298666
B7_argmax,0.003371033
NDVI_amplitude,0.0033272866
B2_max,0.003305977
B2_argmax,0.0032786853
B7_amplitude,0.0032689236
EVI_amplitude,0.0032613773
B8A_slope_up,0.0032591978
B8A_max,0.0031896355
B5_slope_up,0.003155861
B3_argmax,0.0031490228
B2_amplitude,0.0030009034
B6_amplitude,0.002954191
B3_amplitude,0.0028311168
B8A_argmax,0.0022809368
