Feature,Importance
EVI_median,0.0739582
B3_mean,0.056616608
EVI_min,0.03892656
NDVI_min,0.03657406
NDMI_std,0.027239
B12_mean,0.022487933
B3_min,0.020992145
NDVI_median,0.01621906
B11_std,0.014216781
NDMI_min,0.013035909
B12_max,0.012933421
NDMI_slope_up,0.012699035
B4_median,0.012308224
B6_std,0.012305412
NDVI_std,0.010606446
EVI_slope_up,0.009883161
NDRE_mean,0.009682059
B7_max,0.009648327
NDTI_mean,0.009571548
B12_slope_down,0.009285728
B5_min,0.009246946
B7_min,0.008809534
B12_argmax,0.008622893
NDTI_median,0.008522609
EVI_slope_down,0.008442301
B5_std,0.0076350085
B12_median,0.007559315
B3_median,0.0075488365
NDTI_min,0.007308036
NDRE_slope_down,0.007261993
B12_slope_up,0.006839033
NDVI_max,0.006829743
NDRE_median,0.0066177933
NDRE_min,0.006566264
B11_min,0.0065327883
B11_mean,0.006334008
NDVI_slope_up,0.006273359
EVI_max,0.0062545906
B11_median,0.0062129013
NDMI_slope_down,0.0062123723
NDVI_slope_down,0.0061801895
B8A_std,0.0061496138
B11_max,0.006051804
B4_amplitude,0.0060302406
B8_median,0.0059376177
NDMI_median,0.0058989855
B2_slope_up,0.0058974368
B6_mean,0.005863283
NDTI_std,0.005843674
B7_mean,0.0058411714
NDTI_amplitude,0.005778423
NDTI_max,0.005750439
B5_argmax,0.0057397587
B2_min,0.005733312
B8_min,0.0057200813
B8_mean,0.0056841946
NDRE_max,0.0056798533
B8_argmax,0.0056321747
EVI_argmax,0.005552127
NDRE_amplitude,0.0054637296
B8A_amplitude,0.005406761
B11_amplitude,0.005268321
B11_argmax,0.0052438504
B4_max,0.005125563
B8A_max,0.0051002153
NDMI_amplitude,0.005067039
B8_slope_up,0.0049661533
B2_std,0.004958977
NDMI_argmax,0.0049375733
EVI_mean,0.0049019423
B8A_median,0.004883843
B8_slope_down,0.004836875
B3_slope_down,0.004813489
B12_amplitude,0.0047739167
NDRE_std,0.0047477037
B4_argmax,0.004737489
B4_slope_down,0.004692651
EVI_std,0.0046480373
B3_max,0.0046392493
B2_mean,0.0045944788
B6_max,0.004574655
NDMI_mean,0.0045480933
B6_median,0.0045122337
B4_std,0.00447727
B8_amplitude,0.0044693896
NDRE_slope_up,0.004463834
B7_median,0.0044608405
B4_slope_up,0.00446024
B3_std,0.0044588353
B6_slope_up,0.004448322
NDTI_slope_up,0.0044392
B11_slope_up,0.0044106464
B7_std,0.004398584
B3_slope_up,0.00439362
B12_std,0.0043664686
B6_argmax,0.0042730146
B8A_mean,0.0042538936
B11_slope_down,0.004213019
NDTI_argmax,0.004180719
B4_min,0.00417913
B6_slope_down,0.004169813
B2_median,0.0041647474
EVI_amplitude,0.0041471235
B12_min,0.0041178265
B8_max,0.00410512
B8A_min,0.004097993
B4_mean,0.004052348
B8_std,0.00405214
B2_max,0.0039258995
NDRE_argmax,0.0038933784
NDVI_mean,0.0038167688
B5_mean,0.0037985307
B2_slope_down,0.0037947919
B2_amplitude,0.0037677
NDTI_slope_down,0.0037390324
NDMI_max,0.0037380445
B8A_slope_up,0.0036853866
B3_argmax,0.0036256255
B5_slope_down,0.0036170084
B6_amplitude,0.003580421
B7_slope_up,0.0035571263
B5_slope_up,0.0034348052
NDVI_amplitude,0.0034000818
NDVI_argmax,0.0033704005
B2_argmax,0.0030461207
B7_amplitude,0.003006594
B3_amplitude,0.0029621457
B5_max,0.0029603636
B5_amplitude,0.002838287
B7_slope_down,0.0028170182
B8A_argmax,0.0027851574
B8A_slope_down,0.0027519178
B6_min,0.0026180258
B7_argmax,0.0025520467
B5_median,0.00243605
