Feature,Importance
EVI_median,0.076241046
B3_mean,0.05617666
EVI_min,0.048080523
NDMI_std,0.03993463
B3_min,0.023654586
B12_mean,0.022174526
NDVI_median,0.01971815
B12_slope_up,0.017326957
B12_median,0.015826313
B3_median,0.01409357
B4_median,0.012970032
B5_min,0.012679237
B11_std,0.012498231
B7_min,0.011170369
NDRE_mean,0.010330937
NDRE_median,0.0100011295
EVI_max,0.0095788585
B12_max,0.009477283
B6_argmax,0.00940605
NDMI_slope_up,0.0088220425
NDTI_mean,0.0087154
NDRE_slope_down,0.008708583
B12_slope_down,0.008583133
EVI_slope_down,0.008474716
B11_argmax,0.008465344
B6_std,0.008224431
NDMI_slope_down,0.008124045
B12_min,0.007751055
NDVI_slope_down,0.007628785
B12_argmax,0.0075577237
NDTI_median,0.0074704546
B8_median,0.0072910963
NDVI_std,0.007282065
B6_mean,0.0072386353
NDMI_min,0.0070314114
B4_mean,0.006926688
B11_amplitude,0.0069204415
B8A_min,0.006503511
B8_min,0.006503262
B6_median,0.0063937856
NDTI_min,0.0063495445
B8_argmax,0.006329074
NDMI_mean,0.0061938646
EVI_slope_up,0.0061881077
NDTI_std,0.0059903422
B11_mean,0.0059636
NDTI_max,0.0058619413
B5_std,0.005849184
NDMI_median,0.0058000684
B5_mean,0.0057985173
NDRE_min,0.005796122
NDRE_max,0.0057643983
EVI_std,0.0057530403
B7_slope_up,0.0056986394
NDVI_max,0.005586251
B12_amplitude,0.005494997
NDVI_mean,0.005349504
B7_median,0.0053476417
B8A_slope_up,0.0053246873
NDRE_amplitude,0.0052027903
NDTI_amplitude,0.005190486
NDVI_amplitude,0.0051880754
B11_min,0.005184023
B2_mean,0.005179532
B8A_argmax,0.00516807
B7_argmax,0.0051607373
B2_median,0.004984093
B5_max,0.004946206
NDRE_argmax,0.004943459
B2_slope_up,0.004831121
NDMI_max,0.004765244
B11_max,0.004692858
B2_std,0.0046830685
B2_max,0.004648604
B11_slope_up,0.004639461
B6_slope_down,0.0045852945
B11_median,0.004570698
B8_slope_up,0.004564527
B2_slope_down,0.0045632403
B4_argmax,0.004553307
B6_amplitude,0.004521702
B7_std,0.004483509
B8_amplitude,0.0044754627
B8A_amplitude,0.004460022
B8_std,0.0043990607
B4_std,0.00432438
B3_slope_down,0.004324225
B8_mean,0.004272923
B7_max,0.004160488
B5_slope_down,0.0041548037
B12_std,0.0041252514
B4_slope_down,0.004099288
B5_slope_up,0.0040910807
B2_min,0.00401476
NDMI_argmax,0.0039699613
B8_max,0.003946502
B4_max,0.0039037971
NDVI_argmax,0.0037611094
B5_median,0.0037268905
NDTI_argmax,0.0036759416
EVI_amplitude,0.0036217407
B3_slope_up,0.003568538
B6_slope_up,0.0035540413
B3_amplitude,0.003552768
B3_argmax,0.0034841
EVI_mean,0.0034536617
NDVI_slope_up,0.0034459492
NDTI_slope_up,0.0034343682
B4_amplitude,0.0034018205
B4_min,0.0033870644
B8A_mean,0.0033819308
B8_slope_down,0.0033419705
B3_std,0.003330052
B3_max,0.0033213447
B6_min,0.0033015965
NDTI_slope_down,0.0032988493
B5_argmax,0.0032891817
EVI_argmax,0.003278169
B8A_std,0.0032692896
B6_max,0.0032619876
B7_mean,0.0032541002
NDVI_min,0.0032483712
B8A_slope_down,0.0032243847
B11_slope_down,0.0032231456
B7_amplitude,0.0032228646
NDRE_std,0.003137925
B4_slope_up,0.0031163883
B2_argmax,0.0030987554
NDRE_slope_up,0.002917645
B2_amplitude,0.0029108203
B8A_median,0.0027725778
NDMI_amplitude,0.0026748944
B5_amplitude,0.0025872407
B7_slope_down,0.0025633355
B8A_max,0.0025377516
