Feature,Importance
EVI_median,0.07018812
EVI_min,0.059141
B12_mean,0.055330344
NDMI_std,0.04673702
B3_min,0.032330565
B3_mean,0.028457666
B12_slope_up,0.016671138
B11_std,0.016065434
NDVI_median,0.015461148
B4_median,0.01450995
B12_median,0.012459504
B3_median,0.012081145
NDMI_slope_down,0.011051853
B7_min,0.010895977
EVI_slope_down,0.0100741265
B6_median,0.009437175
NDVI_std,0.009187464
NDMI_min,0.009091489
B12_argmax,0.009043741
NDMI_slope_up,0.00893168
B8_argmax,0.008535732
NDTI_median,0.008419436
EVI_max,0.008266555
B5_min,0.007918436
NDTI_min,0.0077724764
NDTI_mean,0.0077664773
B8_min,0.0075981976
B8A_std,0.0075524943
B6_std,0.007550875
B8_median,0.0073694587
B12_amplitude,0.0070320494
B12_slope_down,0.006986262
B12_min,0.0069672195
B11_mean,0.006851141
NDRE_median,0.0067384047
EVI_slope_up,0.006630333
NDVI_slope_down,0.0065685087
B11_amplitude,0.0063172434
B3_slope_up,0.0062629757
B4_mean,0.006256094
NDRE_max,0.006062644
B7_amplitude,0.005781786
B11_argmax,0.005713983
NDTI_std,0.005670056
B2_max,0.0056689223
B2_std,0.0056524114
NDRE_slope_down,0.005594221
B12_max,0.0055435686
B7_median,0.005505209
B2_slope_down,0.0053473236
NDMI_mean,0.0053298045
B5_std,0.005325581
NDRE_std,0.005316045
B7_std,0.0053117457
B5_mean,0.005283527
NDRE_min,0.005267418
B11_max,0.0052663884
NDVI_max,0.0051977504
NDRE_mean,0.0051975898
B7_mean,0.0051788557
NDMI_argmax,0.0050883405
B7_slope_up,0.0050739734
NDRE_amplitude,0.004977749
B8_amplitude,0.004888065
B11_median,0.0048400634
B5_max,0.0048198584
B6_amplitude,0.0047780005
B4_argmax,0.0047558835
B8A_min,0.004744977
B8A_mean,0.0047149854
B4_slope_up,0.0046914793
B2_median,0.004676573
B5_slope_up,0.004629825
B6_min,0.0045697372
B6_argmax,0.0044753137
B11_slope_up,0.004452495
NDVI_min,0.004423601
EVI_std,0.0044215955
B5_argmax,0.004403338
B11_min,0.0043571177
NDTI_max,0.0043469938
EVI_mean,0.0042911307
B2_min,0.0042693526
NDRE_argmax,0.004252079
B11_slope_down,0.004212948
B8_slope_up,0.0042049643
B8_slope_down,0.0041532605
B8_max,0.004146935
B5_slope_down,0.004104438
NDTI_amplitude,0.004050123
B2_mean,0.003990304
NDMI_median,0.0039731124
B8_std,0.0039655734
NDVI_mean,0.0039410796
B5_amplitude,0.0039029836
B3_amplitude,0.003891599
B4_min,0.003868852
B12_std,0.0038528638
NDVI_slope_up,0.0038424623
B2_slope_up,0.0038418188
B4_std,0.0038219143
B4_slope_down,0.003811004
B8_mean,0.0037950962
B3_slope_down,0.003784499
B3_std,0.0037255075
B3_max,0.003544104
NDTI_slope_down,0.0035420612
B8A_amplitude,0.0035296234
B6_mean,0.003529291
NDVI_amplitude,0.0035257947
NDMI_amplitude,0.003466809
B8A_max,0.0034600396
NDTI_argmax,0.003421643
B5_median,0.0034069223
B2_amplitude,0.003388685
EVI_amplitude,0.0033549278
NDRE_slope_up,0.00329421
B2_argmax,0.0032891352
NDVI_argmax,0.0032571903
B4_max,0.0032398843
B6_slope_up,0.0032279901
B4_amplitude,0.0032243584
NDTI_slope_up,0.0031374283
B7_max,0.0030952794
B6_slope_down,0.0030579774
B8A_slope_down,0.003049257
B7_argmax,0.0029880947
B3_argmax,0.0029479328
B8A_slope_up,0.0029361302
EVI_argmax,0.002851421
NDMI_max,0.0028248595
B8A_median,0.0028203235
B8A_argmax,0.0025065397
B6_max,0.0023903907
B7_slope_down,0.0021461071
