epoch,train_loss,val_loss
1,1.176916411872292,1.1195662881874642
2,0.918921350458498,0.870530029482714
3,0.7129924666797273,0.742548407761842
4,0.5974903340386064,0.6683465938850839
5,0.5289424803513841,0.6484482451271338
6,0.4826150518909096,0.6115800588999808
7,0.46424129093444677,0.5968062385474955
8,0.44887698435796075,0.6351422828043706
9,0.43780103604313014,0.5762551960226253
10,0.4231216273717551,0.5910179938040863
11,0.4144688954663659,0.5847283877157596
12,0.4064607092756505,0.596123244416774
13,0.4088981916385486,0.5576180492892097
14,0.40446471351820606,0.5600029308771795
15,0.40337639895490046,0.5827689969444827
16,0.41430135002056834,0.6486864570940394
17,0.3962802783143046,0.5656667529071316
18,0.3867244972304809,0.5509135367985833
19,0.37308011742193037,0.6036745449898472
20,0.36432759505591444,0.6353067546242488
21,0.3614013778758232,0.7885753275558557
22,0.3559370293396467,0.6474111805079384
23,0.35257885797181654,0.8660484862043129
24,0.3426016377086722,0.5424733528906421
25,0.3380785652696248,0.5863263659389314
26,0.3277658949757152,0.5184572152443235
27,0.3377661756723088,0.5153072584994186
28,0.33017709056755384,0.511430874154435
29,0.32589118788992416,0.5331765026694524
30,0.3214066159060851,0.7216231165075336
31,0.3174142399688805,0.5894278326675846
32,0.31572779326087974,0.5532619854460914
33,0.31132928903933255,0.569617335553283
34,0.3033715297262596,0.5189911492562174
35,0.2991079872226675,0.5178800008474531
36,0.3008995199601369,0.52178807055614
37,0.30421033213639415,0.5508092437330054
38,0.29888837134295215,0.5935609793844037
39,0.29732626125285594,0.547881252034712
40,0.29884992812687317,0.5409707342337113
41,0.2960683997911092,0.5376587994315878
42,0.29292807420523803,0.5434868435495932
43,0.28777404888894526,0.5902608566670339
44,0.28668744580551564,0.5554779980032667
45,0.28597607914439666,0.5592794333431743
46,0.32378674851554723,0.8322412426369998
47,0.3162698334775877,0.5732241448981987
48,0.30949448499626636,0.5829362968172789
