Feature,Importance
B3_median,0.047511487399827496
B4_median,0.04599355487421431
B8_median,0.03977074046016507
B3_mean,0.03815610189353142
B4_mean,0.037366443084409104
B2_median,0.03328189542782635
B3_min,0.02905268974688968
B8_mean,0.022121730605981133
B11_std,0.02104441148130258
B4_min,0.020003723408585618
B2_mean,0.01950595552874058
B12_std,0.01670329940603294
B4_std,0.01654983228372847
B12_mean,0.01633128326882404
B12_slope_up,0.01610631010047854
B8_min,0.016100964693310446
B12_median,0.015948795497348237
B5_std,0.014325498935418086
B12_max,0.013385372217260189
B12_slope_down,0.013175590907711447
B11_amplitude,0.013047122957890244
B12_amplitude,0.01210654605514001
B7_min,0.011825956573949052
B2_min,0.011727314218848832
B12_min,0.011230471009907648
B8A_min,0.010295003370651777
B8_std,0.010256966172420801
B11_max,0.010192545036673736
B4_max,0.009971242195665742
B7_std,0.009585954885636214
B8_max,0.009556787405411807
B5_min,0.009517060460066791
B4_amplitude,0.009456168500398656
B6_std,0.009306206619126305
B5_mean,0.009124255943517845
B8A_std,0.008937501171076466
B6_median,0.008874640896325387
B11_slope_up,0.00883297709863731
B5_amplitude,0.008474099232163815
B11_median,0.008426749278318126
B8A_median,0.008421254687033402
B11_mean,0.008327949171220844
B7_median,0.008318649344943316
B6_min,0.008261273493380145
B11_slope_down,0.008097134156536002
B5_median,0.008010062785954612
B8_amplitude,0.007775276974397729
B4_slope_up,0.007712123549834196
B11_min,0.0074982381601836085
B6_mean,0.007260476264362822
B8A_mean,0.007169754457377758
B8A_amplitude,0.006992386248994668
B2_slope_up,0.00696517902314688
B2_std,0.006864644837656766
B3_std,0.006699496175022657
B3_slope_up,0.006678410113656711
B5_max,0.006665963905104806
B5_slope_up,0.006553106540542101
B4_slope_down,0.006550854881189207
B2_slope_down,0.006523803814697129
B8_slope_up,0.006472529064965249
B7_amplitude,0.0064342410754181945
B7_mean,0.006343227468772742
B7_slope_up,0.006320453818095584
B2_amplitude,0.006065779853951722
B12_argmax,0.006061029041887562
B6_amplitude,0.006037087817796682
B8A_slope_up,0.006034096044065202
B8_slope_down,0.005950782495611602
B2_max,0.005945452850181124
B3_slope_down,0.0058824437544337796
B3_max,0.0058753042023063405
B11_argmax,0.005851881680493163
B8A_slope_down,0.00584904726061592
B6_slope_up,0.0058023997898560544
B3_amplitude,0.005724352789466411
B5_slope_down,0.005718744914448437
B7_slope_down,0.005670649124395275
B8A_max,0.005628946654644144
B7_max,0.005567289148175455
B6_slope_down,0.005502232155440687
B6_max,0.004890269496634738
B4_argmax,0.004652261810281642
B5_argmax,0.004457551832098085
B6_argmax,0.004156425270726079
B3_argmax,0.003541439896753223
B8_argmax,0.0034600311042692696
B8A_argmax,0.003305887068934477
B2_argmax,0.003173764757104384
B7_argmax,0.0030971088695289153
