epoch,train_loss,val_loss
1,1.162353905498529,1.1043564159634434
2,0.8683726862992911,0.8062227383618223
3,0.6581496371019013,0.6771742011584957
4,0.5469039772970105,0.6190445954834429
5,0.47971968882489274,0.5584284790910816
6,0.43956416754353606,0.5770449231277602
7,0.4140915824028235,0.5326167792323343
8,0.39429381405414,0.5398201889698084
9,0.3827928540823476,0.5189077301195414
10,0.36944999947797685,0.5548310045291771
11,0.36544354180085054,0.5102725731302505
12,0.3622004053181086,0.5306102160503258
13,0.3594844923496466,0.5151239633366973
14,0.363536844165589,0.5280642550034114
15,0.356368560260841,0.5293166666981467
16,0.36009563701870856,0.518851821059346
17,0.35241127738019,0.5861736326975027
18,0.33880713843514887,0.49780772451063804
19,0.3410200123333823,0.5674822217641425
20,0.327899146929357,0.5386578286099859
21,0.33384627572359576,0.650793883054724
22,0.32080829322374677,0.5619892625020427
23,0.31394947844946236,0.4897088028430166
24,0.3096819092835355,0.586361087006147
25,0.3032185322933561,0.672194251790039
26,0.30101834156321405,0.5161060364358429
27,0.29861771383619407,0.6296518128347165
28,0.29699293618251943,0.5504312920029392
29,0.2923807443155084,0.5263439004289853
30,0.2828254112220266,0.529633362405304
31,0.2720833995475004,0.5632374704270541
32,0.28184454597316183,0.5701699821547133
33,0.2756441318453506,0.6020749178272785
34,0.2764624979571839,0.5201890446281897
35,0.2712643520032457,0.5655122407831288
36,0.2663344268839421,0.6193485584792288
37,0.259842934701896,0.5691433868976234
38,0.25901207037796337,0.5488667614456127
39,0.2614915684849511,0.56317825224643
40,0.26193727768539915,0.5510846900302355
41,0.2585528810870036,0.5572350725362522
42,0.2532514327942333,0.5381366536721611
43,0.2568376551425314,0.5726823179223356
