Feature,Importance
EVI_median,0.04943781035537864
NDVI_mean,0.029926592833595046
B3_mean,0.026714123898494518
B3_median,0.02617415902961626
NDVI_median,0.02581540626480933
EVI_mean,0.025154808398045767
B3_min,0.02187553656489513
B4_mean,0.020783715568124153
NDMI_std,0.02066795067779009
EVI_min,0.020443320420321587
B8_median,0.01959515377594651
NDVI_std,0.018765787691897448
B4_median,0.01872749098658068
NDVI_min,0.016087586942668642
NDMI_slope_up,0.014108177200124392
B2_mean,0.013562623521302353
B11_std,0.012770482306072296
B2_median,0.011949147987909555
NDMI_min,0.01180530973507842
NDTI_median,0.011186036380631058
NDVI_max,0.010298440796134045
NDTI_mean,0.010235991145218082
NDTI_min,0.009718087333041277
B8_mean,0.00956996623076081
B12_slope_down,0.00941219012138567
B12_std,0.009384981837136168
NDMI_slope_down,0.009201033138929157
EVI_slope_up,0.008705373700574665
NDTI_std,0.008696032873291959
B2_min,0.008675971095885473
NDMI_amplitude,0.008284450977877758
B5_std,0.00802721865407168
B12_slope_up,0.007765387026383328
B11_amplitude,0.0075948729992735995
EVI_std,0.007380670432719184
NDRE_min,0.007337810309570947
B4_max,0.007167205298589087
B12_max,0.007133277576006624
B11_max,0.0069027232899112854
B4_std,0.006901399468972635
B4_min,0.006797035001892337
B12_mean,0.006757224974399979
B12_median,0.00662325243289048
NDMI_median,0.006553474558827295
NDVI_amplitude,0.00648519341382533
B8_min,0.006342244458134162
NDVI_slope_up,0.006331297066483258
B6_std,0.006308504374765891
EVI_slope_down,0.006290843362585045
B12_amplitude,0.006270787796450531
NDTI_max,0.006233898436316115
NDVI_slope_down,0.006056476475805082
EVI_max,0.006024043155338995
NDRE_amplitude,0.005935973366806174
B8A_std,0.005850983988231746
B11_slope_down,0.005751464343595203
B11_slope_up,0.005611311275441283
NDRE_std,0.00557020696589541
B8A_median,0.005339169221701912
NDTI_amplitude,0.005279942838190788
NDRE_mean,0.005272987533658922
NDRE_max,0.005226486300293321
B5_min,0.005161952653184955
B8_std,0.0051376687625583626
B6_slope_up,0.005135625208871811
NDRE_median,0.005108462430990389
B7_std,0.00510790193013466
B6_median,0.005081692138399088
EVI_amplitude,0.005061054292997154
NDMI_mean,0.005042120443470554
B7_median,0.00500133020070477
NDRE_slope_down,0.004946919748014779
B12_min,0.004889668293990615
B5_mean,0.004877537058080356
B2_slope_up,0.004780613022581366
B4_amplitude,0.004779886292895122
NDMI_max,0.004746275397193113
B11_min,0.004676402277459261
B7_min,0.004656787900150991
B5_median,0.004653024805371305
B11_mean,0.004584076758491307
B7_slope_up,0.004530582031495572
B8_max,0.0045206166300530174
B8A_min,0.004487439038583287
B4_slope_up,0.004433302877662839
B8_slope_up,0.004377790526240037
NDRE_slope_up,0.004296490109153891
B6_min,0.004271899100638916
B6_mean,0.004237255852132643
B3_slope_up,0.004224880784701468
B2_slope_down,0.004222548510960902
B4_slope_down,0.0042134901946717105
B11_median,0.004189454362991398
B8A_max,0.004152225721039621
B5_amplitude,0.004120807170029816
B3_slope_down,0.004099715098284676
B6_amplitude,0.004066303315890765
B8A_slope_up,0.0040039680965442736
B5_slope_up,0.003989879715308822
B3_std,0.003980858616658091
B7_max,0.003953586751662103
B8_slope_down,0.00394537006328279
B8A_amplitude,0.003927369790297098
B5_slope_down,0.0038757471576254684
B7_mean,0.003864507049836029
B2_std,0.0038609540819259758
B8A_mean,0.003836707627309694
B3_max,0.003825296394170441
B2_max,0.0037929762164250597
B8A_slope_down,0.0036773380776274804
B6_slope_down,0.0036657573835188356
B7_amplitude,0.0036554480445283835
NDTI_slope_down,0.0036547905772642436
B5_max,0.00361613890113487
B2_amplitude,0.003482426339180061
NDTI_slope_up,0.003464962902414321
B8_amplitude,0.003458609135874736
B7_slope_down,0.0034499338053359373
B3_amplitude,0.0033725384373606343
B6_max,0.0032073945805710736
NDRE_argmax,0.003191378959939769
B12_argmax,0.003177579038584237
B11_argmax,0.0028256595998964354
B4_argmax,0.0028039046340357266
B5_argmax,0.002756133509978352
NDMI_argmax,0.0026148592559934415
NDTI_argmax,0.0025342418249885233
NDVI_argmax,0.002303301746922035
B2_argmax,0.0021418854409883943
EVI_argmax,0.0021103275360758334
B3_argmax,0.0019934188031350436
B8_argmax,0.001992990154921808
B6_argmax,0.0018805358133594428
B7_argmax,0.0017040481852421624
B8A_argmax,0.0016762686234672558
