Feature,Importance
B4_median,0.042132322739839564
B8_median,0.041234012162183656
B3_mean,0.038353270425009876
B4_mean,0.03805819388641379
B3_median,0.03688161200612825
B3_min,0.02780896155719462
B2_median,0.02435456201713265
B11_std,0.022388422613808613
B8_mean,0.022014385750889584
B2_mean,0.02062329474823272
B12_std,0.018730797245194386
B12_slope_down,0.018230703161977006
B12_median,0.016958212716245685
B4_std,0.016903259709398696
B12_slope_up,0.015790954845164705
B12_max,0.015225631819410486
B12_mean,0.015083593028832129
B8_min,0.014799452281965213
B4_min,0.014252524377582653
B5_std,0.013830108957390808
B4_max,0.013023468769631251
B12_amplitude,0.012910706844288123
B11_amplitude,0.012864086763084792
B2_min,0.012859637643298788
B11_max,0.012260276890830979
B12_min,0.010875399671681515
B8A_median,0.010460395486258956
B6_std,0.010175947513664515
B4_amplitude,0.010129116893094604
B8A_min,0.009535236660259095
B11_median,0.009518260054718704
B11_slope_down,0.009395075544856262
B7_median,0.009372585398492105
B7_min,0.009355004183883428
B7_std,0.00924334925089831
B8_std,0.00900303142307696
B8A_std,0.008980587271118532
B11_mean,0.008860442533557085
B11_slope_up,0.008758749834197124
B5_median,0.00875466590549299
B5_min,0.008692077166174789
B8_max,0.008581101586559664
B11_min,0.008244459902967573
B6_median,0.008238264460859105
B8A_mean,0.008203160223788091
B5_mean,0.008021036349155871
B4_slope_up,0.007913520881323582
B4_slope_down,0.0077742397625495995
B5_max,0.007668292970188986
B6_min,0.00766402645387914
B5_amplitude,0.007605203950357646
B6_mean,0.0075432681238896205
B8_amplitude,0.0075117715194290904
B8_slope_down,0.007267242895873709
B2_slope_up,0.007263898065194059
B3_slope_up,0.00717565552868911
B7_amplitude,0.007093671946230529
B7_mean,0.006913570895135553
B2_std,0.006880750643208586
B5_slope_up,0.006795280140954543
B3_std,0.006783384010071161
B6_slope_up,0.006734400724862611
B3_max,0.006730855440065467
B8_slope_up,0.0066989776634685
B7_slope_down,0.006622388528100358
B8A_slope_down,0.006621049645229302
B8A_amplitude,0.006521523374224278
B7_slope_up,0.0064388987170762866
B8A_max,0.006405134236976272
B2_max,0.006383403949138064
B6_slope_down,0.006275682481901918
B5_slope_down,0.0062750829036017294
B8A_slope_up,0.006176305990063258
B2_amplitude,0.006030034446028037
B6_amplitude,0.006020462708921135
B3_slope_down,0.005950847864747244
B2_slope_down,0.005929124989490721
B12_argmax,0.005926468499635717
B7_max,0.005653870050106829
B3_amplitude,0.005600547991018898
B6_max,0.005330767373902008
B11_argmax,0.005280931965384557
B4_argmax,0.004991025092878673
B5_argmax,0.004667862626778002
B8_argmax,0.0037602437180906463
B2_argmax,0.0036637543524566637
B3_argmax,0.0036367651665426756
B6_argmax,0.0035642184273751267
B8A_argmax,0.0031671092790996123
B7_argmax,0.0031180837299763326
