Feature,Importance
EVI_median,0.04945317685292939
NDVI_median,0.032740639586079034
B3_median,0.030215914498934876
B3_mean,0.02740373222227362
NDMI_std,0.02555798329639467
EVI_mean,0.024356702360012486
NDVI_std,0.023935261621727353
NDVI_mean,0.023014895181394903
EVI_min,0.022591824467516605
B3_min,0.022440622114412227
B4_median,0.022148739890160387
B4_mean,0.019551341032940723
B8_median,0.019353839258585578
B2_median,0.017216148819698088
NDVI_min,0.014062945714878252
NDVI_max,0.012860013028519517
B11_std,0.01242564498261132
B2_mean,0.011491707953915829
NDTI_median,0.01134175848063488
NDTI_min,0.010430479200963398
B2_min,0.009899626885615319
EVI_std,0.009800567625498103
NDTI_mean,0.009253756489127574
NDMI_min,0.008952917215100453
B5_std,0.008865937814568172
B11_amplitude,0.008792226306344887
NDMI_slope_up,0.008673012956781967
B8_mean,0.008447023047299431
NDTI_std,0.008299812979679346
B12_std,0.00821482155491388
NDMI_slope_down,0.008122196523921486
B12_slope_up,0.008066562111104198
B4_std,0.007799086363033639
B8_min,0.00770831036048461
NDMI_median,0.007584867572659595
NDMI_amplitude,0.007488075898795247
EVI_slope_down,0.007458659534444567
B4_max,0.00738796348392984
EVI_max,0.007299746994043867
B4_min,0.007284312079469377
NDMI_mean,0.007276525837932724
B12_median,0.00718556404897269
B12_mean,0.00706015775670449
B12_amplitude,0.006709915673002468
NDRE_std,0.006675735999294807
B12_slope_down,0.00662533776642604
B11_max,0.006616387529187673
EVI_slope_up,0.006424136560985481
NDVI_slope_down,0.006248561798686648
B5_min,0.0062459862129695
B11_median,0.0061690969077240546
B6_std,0.005991916818593407
B12_max,0.0056841347281217395
NDRE_amplitude,0.005641804178434408
B7_min,0.005537680786927807
NDVI_amplitude,0.005424002401927466
NDRE_max,0.005422982665305418
B11_slope_up,0.0054163527649788825
NDRE_mean,0.005375379230660463
EVI_amplitude,0.005352749724611468
B12_min,0.005239622186422678
B8A_median,0.005190926270187972
NDTI_max,0.005181977826114517
B11_slope_down,0.005051805845108889
NDRE_median,0.0050136154155558405
B8A_std,0.0049923718980928984
B5_mean,0.004986968482018838
B6_median,0.004956562687910624
B7_std,0.0049455694784495
NDVI_slope_up,0.004913152662781179
NDMI_max,0.004905244366438573
B8A_min,0.004771822572307833
B7_median,0.00466540268120063
B8_std,0.004642638426995248
NDRE_slope_down,0.004627648884760942
B11_mean,0.00454013505939305
B8_max,0.004470110066276317
NDRE_min,0.004411326077957824
NDTI_amplitude,0.004369877499515264
B8A_mean,0.004315359650402446
B5_median,0.004309711945496249
B5_amplitude,0.004298901321887928
B6_min,0.004170620517753065
B2_slope_up,0.004165225921797124
B2_std,0.004124957286868188
B11_min,0.004122907360603605
B4_slope_up,0.003924542296284324
B7_slope_up,0.003916877016887871
B6_mean,0.0038738701134826774
B2_slope_down,0.0038736612324598175
B4_amplitude,0.00382656349837722
B12_argmax,0.0038207537089629405
B5_slope_down,0.003799621195445477
B8_slope_up,0.0037236254617203234
B3_slope_down,0.0037118337516818777
B11_argmax,0.0036953244621161976
B8A_slope_up,0.003685536627326284
NDTI_slope_up,0.0036791023063505023
B5_max,0.0036760507094958086
B3_std,0.0036729247961726735
B2_max,0.0036523345296057257
B6_slope_up,0.0036216673490306397
B3_slope_up,0.0036158507735475874
B3_max,0.003615332513795919
B6_amplitude,0.0035732417911572135
B2_amplitude,0.003538745134918136
NDRE_slope_up,0.0035285948836549248
B7_amplitude,0.0035251579184343825
B5_slope_up,0.003492977352940999
B4_slope_down,0.0034902179420729677
NDTI_slope_down,0.003482962748848345
B7_max,0.0034753363587882494
B7_mean,0.0034726017422818086
B8_slope_down,0.003452082212003824
B4_argmax,0.0034225361931196716
B8_amplitude,0.003400554868021866
B3_amplitude,0.0033755280798994833
B8A_amplitude,0.003319826915829392
B8A_max,0.003304008299615753
B8A_slope_down,0.0030906992554237973
B7_slope_down,0.0030896149911933653
B6_slope_down,0.002973522569781821
B5_argmax,0.002862237789046114
B6_max,0.002812622567060886
NDRE_argmax,0.0027942566924134163
NDTI_argmax,0.002677004168363939
NDMI_argmax,0.0025358844399500915
NDVI_argmax,0.0023016234817446494
B2_argmax,0.002085051034722245
B3_argmax,0.002065861606196534
EVI_argmax,0.001982423276570996
B8_argmax,0.0018918952646040446
B6_argmax,0.0018559624830266992
B8A_argmax,0.0016401649415905446
B7_argmax,0.001639604508836159
