epoca,train_loss,val_loss
1,1.1628184760689635,1.0079382547545346
2,0.8648805880248405,0.7194006588389512
3,0.6741334477102847,0.5758102302871477
4,0.5797548635627476,0.51273084772806
5,0.5185773671708666,0.4651681617918516
6,0.48384972237453483,0.44177685169922937
7,0.4562022655795827,0.43898869597123724
8,0.4371048375115768,0.4049762923664131
9,0.4312555966884836,0.4072283096824817
10,0.4204863496213289,0.3937213272554436
11,0.40946215543946773,0.38730210416457234
12,0.414136040906333,0.3911798783480532
13,0.40607974928955526,0.3903840191348154
14,0.4054904923943116,0.3966919203588951
15,0.3974231771118624,0.38536525492491913
16,0.4085434166238518,0.4241700212140061
17,0.4063457017719155,0.39185483935970244
18,0.395059919240257,0.3924062667818879
19,0.3819027013214963,0.4230135159527244
20,0.37598732582990196,0.379572043500798
21,0.3715898784400384,0.40269107355666867
22,0.365391910859696,0.3637100850338119
23,0.3597740895282496,0.3675524098124745
24,0.34597776874823033,0.42396544634458116
25,0.3476793018059395,0.36931513058276677
26,0.3425608238480961,0.3658967165199808
27,0.3392906498866713,0.35916952972670263
28,0.34132152479754274,0.3723428801656204
29,0.3338410498895658,0.3815980918205138
30,0.3320038846754246,0.36379892642395006
31,0.3228438804197535,0.36942534140160405
32,0.3311187683180289,0.38874584557425534
33,0.32630487437674904,0.36241026709068574
34,0.31619747728245584,0.3829208466610767
35,0.31674178908410644,0.3572091948917792
36,0.31104492960488134,0.3971538080143966
37,0.3101459632973638,0.36368154995395513
38,0.30868232135677326,0.4033999270228654
39,0.3025670875843715,0.36622289293200816
40,0.3032346288913843,0.3628316044745378
41,0.30627524236152914,0.37235043267295237
42,0.3001498485320307,0.36828208515757016
43,0.2948132217677981,0.3936280516644805
44,0.2980851381815526,0.4004492095706985
45,0.30235834774016096,0.37833415127743786
46,0.3289547372312002,0.4956896979010769
47,0.32410909473704225,0.35146984577427176
48,0.32624958834099055,0.3655856484736334
49,0.31871713918646055,0.40226141231125806
50,0.3216997977736733,0.36530166724769475
51,0.31301408876979375,0.36135449625439225
52,0.3118257994748262,0.4085612291473079
53,0.31760364113640566,0.6219433996591761
54,0.3153757910717644,0.3638880775968958
55,0.3138776899003092,0.4891097973188592
56,0.3057928660411601,0.4714782198601126
57,0.314145226935109,0.385642872943908
58,0.3112381879501414,0.4389181379723338
59,0.3056106333253623,0.4253982759775562
60,0.3102645502374408,0.4543078918124412
61,0.3129646018614441,0.3798916311949135
62,0.3083318848962927,0.39185085351240007
63,0.310944753608791,0.40912199144497446
64,0.3049128961035873,0.4549874563132767
65,0.30207920497081114,0.38667964705696084
66,0.29691811544110874,0.3667924322230564
67,0.29928561192668324,0.42427957901912455
