epoch,train_loss,val_loss
1,1.1794198697523084,1.1225203384287703
2,0.9211095754233619,0.8773630603188979
3,0.7125684347957891,0.7493011631658779
4,0.6015226167390113,0.6698353015161129
5,0.5360075122053194,0.6391736747170391
6,0.49281895754319727,0.6182920078781319
7,0.4754266869946595,0.5994893474072024
8,0.4589132404704425,0.6214303515005698
9,0.4510149328751971,0.5830218742614368
10,0.4357220179160666,0.6186178312168894
11,0.43366454235910873,0.5937599373829167
12,0.4239540607663857,0.5776847554821944
13,0.41911439817957596,0.5635580176343455
14,0.4188040897622903,0.5785936083340248
15,0.42381656611386265,0.5818153489610034
16,0.4243568696627134,0.5682825471125732
17,0.4139980750895812,0.5743772154774945
18,0.3980098455036347,0.5754578951382585
19,0.389111396034326,0.5625518272945351
20,0.37755717426744656,0.7310325749439341
21,0.3744386662723066,0.7432123614624627
22,0.37052050668264463,0.6291948799973196
23,0.37045600391300715,0.6112078552606394
24,0.35851341203202913,0.5686778284162175
25,0.3593957019647083,0.5780513309432559
26,0.355655384634254,0.5341225352652764
27,0.3511269936169688,0.5760872235611911
28,0.3513062637808259,0.5978630767597811
29,0.34697889537128995,0.5351647673442755
30,0.3417801662995173,0.6347612915095951
31,0.33975743254101304,0.5192110582873688
32,0.33449613585323834,0.5727640997001595
33,0.3331810406729322,0.5429719152738457
34,0.3230013358387251,0.555681913444639
35,0.3201901458822928,0.5912979788221662
36,0.32686924663735084,0.5629966333993345
37,0.32912375130445287,0.576010669432769
38,0.32544541312271874,0.581852769213833
39,0.31596091063151494,0.5258819007692523
40,0.31513110770704644,0.5279348131891445
41,0.31458607647506526,0.5717085241969737
42,0.3174612006560701,0.5451754980861322
43,0.31241722062251637,0.5667045305409641
44,0.3108878163233516,0.5511330284679272
45,0.3089672221137228,0.5459371585175341
46,0.33776760801229966,0.5972473388207795
47,0.34381929728311067,0.6072243773583821
48,0.33029160395888857,0.5635515327524294
49,0.3339850382415875,0.6546487079008024
50,0.3394725855598792,0.5308098785487622
51,0.33125738600293175,0.5211642025306616
