Feature,Importance
EVI_median,0.046710313675019544
NDVI_median,0.03220435942926437
NDMI_std,0.029834219036728168
B3_mean,0.029598054087580858
B3_median,0.029414953564042372
NDVI_mean,0.02366015628768719
NDVI_std,0.02294456640701862
EVI_mean,0.021552469121988018
B3_min,0.021507289815651223
B4_mean,0.02117434839596314
B8_median,0.020899684114451297
B4_median,0.020711299916627228
EVI_min,0.02045411096789769
B2_median,0.016806142838994224
B11_std,0.013419906951203257
NDVI_min,0.012282108728678272
B2_mean,0.011815359742278882
NDVI_max,0.011562147868540198
NDTI_median,0.01126849158023329
NDTI_min,0.009711260936609277
NDTI_mean,0.009707886384542688
EVI_std,0.009344194503358586
NDTI_std,0.009171687581978904
B2_min,0.009067114727128246
B12_std,0.009025065065603466
B8_mean,0.009024313160194796
NDMI_slope_up,0.008806416637561923
B11_amplitude,0.008770874531852366
B12_slope_up,0.008497084627589897
NDMI_slope_down,0.008493944514959117
NDMI_amplitude,0.00839458058272258
NDRE_std,0.008268489635610594
NDMI_min,0.008253561074306156
B8_min,0.007890638628440139
EVI_slope_down,0.007702772617847118
B5_std,0.007410862267294175
B12_median,0.007345612993173246
B12_mean,0.007332051229093368
B12_max,0.00722703351630474
B4_std,0.007145305828098851
B4_min,0.00714073655498495
EVI_max,0.00693717292464859
NDMI_median,0.006924582909129413
EVI_slope_up,0.006869819746050464
B12_slope_down,0.006667656398524053
B12_amplitude,0.006570693475096399
NDRE_amplitude,0.006469413028645745
NDVI_slope_down,0.0062990182743356445
B6_std,0.006095123601603866
B4_max,0.0060477423451775
NDMI_mean,0.005988234489217586
B11_slope_up,0.005928147104810865
B5_min,0.00589917501131851
B11_max,0.00585306032340654
B11_median,0.005595926955193782
B6_median,0.005486458868328236
NDRE_max,0.005482078866705531
B8A_std,0.0054250219437000395
EVI_amplitude,0.00536486833331039
NDTI_max,0.00533274593929988
NDVI_amplitude,0.005155768204982201
NDMI_max,0.005142136742339196
B12_min,0.005128261946263455
NDRE_slope_down,0.005114908941798187
B7_min,0.005052527410545416
B11_slope_down,0.0050287495962237985
NDVI_slope_up,0.004944839092286815
NDRE_mean,0.00493598411988187
B5_median,0.004905871314851452
B8A_min,0.004878534308255319
NDRE_median,0.004859765768607644
B7_median,0.004835621677816748
B8A_median,0.004809327762953526
B8_max,0.004727473643207828
B8_std,0.004722861836539408
B11_mean,0.0046998908256812065
NDRE_min,0.00469492814355585
B7_std,0.004648024381871549
B5_amplitude,0.004633890875433878
NDTI_amplitude,0.004618463548933234
B6_min,0.004543813884299287
B4_amplitude,0.004495103111399051
B5_mean,0.004432074435023783
B11_min,0.004401921220586653
B2_std,0.004194836010976357
B7_slope_up,0.004185891275314548
B2_slope_up,0.004156816042066034
B4_slope_up,0.004127504500797388
B2_slope_down,0.003944027636704056
NDRE_slope_up,0.003913483855082238
B3_slope_up,0.0038931195619802137
B2_max,0.0038735606608685602
B4_slope_down,0.003821188667913239
B8A_max,0.0037926065778021273
NDTI_slope_up,0.0037796564768733084
B6_mean,0.0037785203766290904
B8_slope_up,0.003754490843716102
B8_amplitude,0.003751256324828802
B3_slope_down,0.0037450823729704786
B2_amplitude,0.0037213802547286967
B5_max,0.0037192647602099635
B3_max,0.003704678815621267
B5_slope_up,0.0037006624456033784
B3_std,0.0036572105879803577
B5_slope_down,0.0036249312945265495
B8A_amplitude,0.0036203564951326054
B8A_slope_up,0.0036033035664506897
NDTI_slope_down,0.003589378610623801
B7_max,0.003543884009792024
B6_amplitude,0.003520282022294278
B7_amplitude,0.0035198183577042925
B7_mean,0.003504405809148046
B6_slope_up,0.003493341170908344
B12_argmax,0.003483003509486247
B8_slope_down,0.0033518718911662152
B8A_mean,0.0033210602407339604
B8A_slope_down,0.003292263805738238
B3_amplitude,0.003257064205793951
B11_argmax,0.003242217119976104
B6_slope_down,0.003191696660515739
B7_slope_down,0.0031807744088917875
NDRE_argmax,0.0029264639512757203
B5_argmax,0.002922992793727205
B6_max,0.002909063052683971
B4_argmax,0.0028316470490345803
NDTI_argmax,0.0027869877654345507
NDMI_argmax,0.002451373114424019
NDVI_argmax,0.0023786359343872594
B3_argmax,0.002128934111734568
B2_argmax,0.0020285438986413465
B8_argmax,0.0019673293742249404
B6_argmax,0.0018471682822747578
EVI_argmax,0.0017893548616203273
B8A_argmax,0.0016569142906180212
B7_argmax,0.0016205468314262946
