epoch,train_loss,val_loss
1,1.1469112727203719,0.8922843143996165
2,0.7611341606483569,0.6137352863546173
3,0.6272411582415817,0.5913725472861268
4,0.5595839926641787,0.5632991074110923
5,0.5208088745725066,0.5526729496039124
6,0.4915746620482383,0.5337666571541667
7,0.4681052021988783,0.5486971962933589
8,0.4489787593374247,0.5293966393077414
9,0.4354389853676791,0.5531531456945721
10,0.43081409617666216,0.5221252466693069
11,0.4304385480009227,0.4844196437384544
12,0.4226455949671163,0.5200173790607389
13,0.41260303681720795,0.5170725229211929
14,0.4096209024897181,0.49132282766027485
15,0.4151312915418227,0.5201429453763095
16,0.4245492960942228,0.47269706290579
17,0.41289008434010743,0.49336129202184453
18,0.40318260061165473,0.4628246424374757
19,0.39604004409169674,0.46140791191797864
20,0.3947044602526216,0.46574444351372896
21,0.38476851880273305,0.5440250493862011
22,0.3831213512605467,0.4601374731922792
23,0.37310427581071576,0.42846318358925456
24,0.35970377329105724,0.4242082928969001
25,0.3561737449942029,0.4159756115791372
26,0.35807864313353926,0.4588738623090866
27,0.3621105529830302,0.4721266779835377
28,0.3526627135316509,0.44841636017918185
29,0.34463020610090767,0.46083396075149174
30,0.354108537064059,0.433776014140158
31,0.35221271412672944,0.513425780867888
32,0.343683379008342,0.44708278759160025
33,0.34053584547215376,0.4359250343407846
34,0.3394804503911552,0.4512864107234711
35,0.3256109280036515,0.4465659216999606
36,0.33128824447453176,0.4850488142935114
37,0.33250483302952955,0.45276763126103564
38,0.3216020629252103,0.461093673681972
39,0.3257047662600509,0.45527459796430286
40,0.33039175773342083,0.4602223366599292
41,0.3230383373682067,0.488999287126843
42,0.3294482006104548,0.45779992474450004
43,0.31968817900584284,0.4761652375311161
44,0.32213976313223297,0.4607363566405043
45,0.3268668223214277,0.48154317489778153
