epoch,train_loss,val_loss
1,1.204909243620432,1.1085729331599257
2,0.7658040445657658,0.6554719177018882
3,0.5675883857108066,0.679631663895117
4,0.5181796885778297,0.6281419499766692
5,0.4827541290630326,0.6148222778566073
6,0.4550789137752942,0.5926963720947649
7,0.44398927396952315,0.5629134303167148
8,0.43006117568214264,0.5817779390893068
9,0.4175628847492208,0.5862872333059048
10,0.41557560355643736,0.6064347532521963
11,0.4006236074585903,0.5722924685555494
12,0.3956873811560272,0.5969492383482391
13,0.39580784810175423,0.5620592798367505
14,0.38653633697183415,0.5466429488102467
15,0.39131662188081695,0.5715903587337444
16,0.40694083506430717,0.5061929326872772
17,0.3955855868749343,0.554636486683711
18,0.3797986246374032,0.552467673321404
19,0.3841194752325208,0.5951052697589757
20,0.374604892023082,0.4997602300860314
21,0.3726885401575887,0.6181713788300705
22,0.37673512428018413,0.6642936523575064
23,0.36421091027974406,0.5649803150028618
24,0.36268346113349154,0.6012611660230874
25,0.3537408981950236,0.5156098100219398
26,0.3532978013113275,0.5684078544812998
27,0.3414339795074394,0.556316589893746
28,0.3383124462756764,0.6279684901430695
29,0.3374517942802408,0.7035890048288256
30,0.3364299099641816,0.5312114010753662
31,0.33887375454767704,0.6143300771906465
32,0.3377120287307375,0.5128701573252871
33,0.32310773358771805,0.5507864896250312
34,0.3251803662250521,0.5185196133834616
35,0.32032918162767904,0.5768895367845723
36,0.31879641717814516,0.5627922074238331
37,0.31739190219061464,0.6169415765875162
38,0.3175309607199853,0.5169119670383354
39,0.31391889117563854,0.5771833126896591
40,0.31901177184188995,0.5781780912771797
