Feature,Importance
B4_median,0.07089882
B8_median,0.052393183
B4_mean,0.04614203
B3_mean,0.045588475
B11_std,0.02551551
B7_min,0.024788449
B3_median,0.023727557
B12_slope_up,0.018181201
B12_slope_down,0.017537227
B8A_min,0.015328294
B6_std,0.015224714
B4_std,0.015192835
B3_min,0.015119001
B12_max,0.014449875
B12_mean,0.014262186
B8_min,0.01407558
B8_argmax,0.013819915
B5_std,0.013548053
B4_argmax,0.012402667
B8_std,0.012111785
B12_median,0.011348896
B5_min,0.010375941
B2_min,0.010262851
B8_mean,0.010229383
B12_argmax,0.01000995
B11_max,0.009881352
B12_min,0.009859072
B8A_std,0.00949738
B12_std,0.009249813
B5_median,0.009197276
B8_slope_down,0.009174514
B5_mean,0.008956665
B8_amplitude,0.008914193
B2_mean,0.008789562
B11_argmax,0.008763988
B4_amplitude,0.008617826
B8_max,0.008614131
B11_amplitude,0.008560252
B6_argmax,0.008522997
B7_median,0.00831133
B6_slope_down,0.008278424
B11_min,0.00816963
B2_std,0.00802011
B12_amplitude,0.00798012
B7_slope_down,0.007961545
B4_min,0.007953406
B7_std,0.007828187
B4_slope_down,0.0076131686
B3_slope_up,0.0075425883
B4_slope_up,0.0075213714
B5_argmax,0.0073941946
B2_slope_up,0.0073816953
B7_amplitude,0.0073781908
B8A_argmax,0.0073345248
B8_slope_up,0.0073275627
B7_slope_up,0.0073043946
B5_max,0.0070505515
B7_argmax,0.006962361
B6_min,0.006945572
B11_mean,0.0069002854
B3_max,0.0068765176
B8A_median,0.0068022525
B6_slope_up,0.0067744674
B8A_slope_down,0.006768781
B2_max,0.0066992394
B3_argmax,0.0066207782
B3_std,0.006600208
B2_median,0.006451921
B7_max,0.006445481
B5_amplitude,0.006388794
B11_slope_up,0.0063827187
B6_amplitude,0.0063019935
B5_slope_up,0.006297484
B4_max,0.006218648
B6_mean,0.006198573
B2_amplitude,0.006106409
B11_median,0.006060363
B8A_amplitude,0.005987221
B5_slope_down,0.0059398077
B6_max,0.005890034
B8A_mean,0.005832252
B3_slope_down,0.005823988
B11_slope_down,0.0058165896
B2_argmax,0.005637942
B6_median,0.0054999003
B2_slope_down,0.005450958
B7_mean,0.0050768284
B3_amplitude,0.004995092
B8A_max,0.004944323
B8A_slope_up,0.0048178057
