Feature,Importance
B4_median,0.11070644
B3_mean,0.08200007
B7_min,0.037844345
B8_median,0.034800973
B12_slope_up,0.026809672
B11_std,0.020464128
B3_median,0.019248614
B3_min,0.018831016
B6_argmax,0.017204788
B8A_min,0.01647521
B4_std,0.016299868
B8_min,0.015922213
B5_std,0.01407598
B5_min,0.01354844
B12_mean,0.012776121
B11_argmax,0.0122477915
B7_std,0.012179364
B12_median,0.012047707
B8_std,0.011920206
B12_argmax,0.011877253
B6_std,0.011691659
B4_mean,0.010551399
B2_mean,0.0100316405
B12_slope_down,0.009916563
B8_argmax,0.009914766
B12_std,0.009848911
B7_slope_up,0.009417251
B8_mean,0.009354514
B2_std,0.008841052
B12_amplitude,0.008664355
B6_mean,0.008618877
B5_mean,0.0083263805
B11_amplitude,0.008275049
B8A_std,0.008085663
B6_median,0.008076953
B3_slope_up,0.008049465
B5_median,0.008046118
B8_amplitude,0.008020727
B2_min,0.0078117433
B8_max,0.007772201
B4_min,0.0075328085
B4_argmax,0.007339889
B8A_amplitude,0.007299723
B5_argmax,0.0071774567
B7_median,0.0070978114
B5_amplitude,0.007046254
B7_max,0.007041396
B2_slope_up,0.00700838
B6_slope_up,0.0070050214
B2_median,0.0069743344
B12_min,0.006931373
B6_amplitude,0.00690563
B3_argmax,0.006804671
B7_amplitude,0.006726723
B8A_argmax,0.0067042788
B3_max,0.006593551
B8A_median,0.006542403
B2_max,0.006482757
B11_slope_up,0.006459726
B2_slope_down,0.006448671
B12_max,0.0063927667
B5_slope_down,0.0063150967
B3_slope_down,0.006305741
B6_min,0.0062517365
B4_slope_up,0.006210075
B8_slope_up,0.00620907
B8A_slope_up,0.006193225
B5_max,0.0061772154
B11_max,0.006161996
B11_slope_down,0.006114021
B4_max,0.0058180247
B11_mean,0.0056588557
B8_slope_down,0.005587076
B11_min,0.0055543114
B5_slope_up,0.0055473656
B2_amplitude,0.0055417893
B4_slope_down,0.005467653
B3_amplitude,0.0054564057
B4_amplitude,0.0054177735
B6_max,0.005376937
B6_slope_down,0.005302698
B8A_max,0.00526021
B2_argmax,0.0052029593
B7_slope_down,0.005137654
B11_median,0.0050423075
B7_argmax,0.004851409
B8A_mean,0.0048387437
B3_std,0.0045906887
B8A_slope_down,0.0042356984
B7_mean,0.003062185
