Feature,Importance
B4_median,0.10003217
B3_mean,0.06413955
B8_median,0.039526712
B8A_min,0.037326884
B7_min,0.031945445
B3_median,0.027119275
B12_slope_up,0.025428923
B4_mean,0.02499691
B11_std,0.02088121
B3_min,0.019680317
B4_std,0.017337883
B8_min,0.016879352
B12_argmax,0.013269596
B8_argmax,0.013188622
B5_min,0.0127691785
B8_std,0.012649654
B5_std,0.011873734
B11_argmax,0.011564307
B6_std,0.010897013
B12_slope_down,0.010883724
B12_amplitude,0.010355227
B8A_std,0.010310518
B12_std,0.010224433
B12_median,0.009857035
B12_mean,0.009704803
B5_mean,0.00966719
B11_amplitude,0.009492557
B2_std,0.009318351
B8A_amplitude,0.008803412
B6_argmax,0.008638893
B2_mean,0.008572734
B8_mean,0.008485154
B2_slope_up,0.008306367
B8_amplitude,0.008209957
B6_mean,0.007953359
B12_min,0.0079219965
B7_std,0.007745272
B3_slope_up,0.0077090715
B2_min,0.007704197
B7_slope_up,0.007425517
B6_median,0.0073690973
B2_max,0.0073173568
B7_amplitude,0.007262879
B11_max,0.0072386493
B4_amplitude,0.007200764
B8_max,0.0068754833
B5_amplitude,0.006864363
B11_slope_down,0.006850668
B12_max,0.0067908186
B2_slope_down,0.006782758
B7_argmax,0.0066816243
B4_argmax,0.006531726
B5_max,0.006510516
B8_slope_up,0.006488795
B7_median,0.006459547
B5_slope_down,0.0064217015
B8A_argmax,0.00640087
B2_argmax,0.0063044843
B6_min,0.006285673
B2_median,0.0062734005
B11_min,0.006236087
B6_max,0.0061945394
B6_amplitude,0.0061904364
B4_slope_up,0.006168218
B11_slope_up,0.0061555016
B3_argmax,0.0061545167
B8_slope_down,0.006144186
B5_slope_up,0.0060951104
B5_argmax,0.006069913
B3_amplitude,0.0060294927
B11_mean,0.0060027973
B3_max,0.0059945006
B4_min,0.00587843
B7_max,0.0057325787
B11_median,0.005712054
B5_median,0.0056447037
B2_amplitude,0.005618239
B4_slope_down,0.005618218
B8A_slope_down,0.0055547934
B3_std,0.005543283
B6_slope_up,0.0055078273
B4_max,0.00546637
B8A_slope_up,0.005233118
B3_slope_down,0.0050093946
B8A_mean,0.0048345183
B7_mean,0.004547261
B8A_max,0.0043967473
B6_slope_down,0.004285729
B7_slope_down,0.004156231
B8A_median,0.0041175806
