Feature,Importance
B4_median,0.07814634
B3_mean,0.06923007
B8_median,0.04401203
B8A_min,0.039951134
B3_median,0.034205515
B4_mean,0.032429393
B12_slope_up,0.023837652
B7_min,0.021946236
B11_std,0.020635204
B3_min,0.018268466
B8_min,0.017383458
B4_std,0.015793685
B5_min,0.014165534
B11_argmax,0.013581821
B12_argmax,0.013504003
B5_std,0.013468599
B8_argmax,0.013117702
B12_median,0.013061701
B6_std,0.011785951
B12_mean,0.01083079
B12_slope_down,0.010430019
B8_std,0.010189561
B12_max,0.010144774
B11_amplitude,0.010134389
B6_argmax,0.01000672
B12_std,0.00986317
B4_argmax,0.009801621
B8A_std,0.009593907
B6_median,0.009550994
B2_std,0.009526744
B8_amplitude,0.008844036
B8_mean,0.008827107
B5_median,0.008667
B2_min,0.008262812
B7_argmax,0.0080762515
B5_mean,0.007919776
B3_max,0.007873423
B12_amplitude,0.007812471
B7_std,0.00741428
B2_mean,0.0074119973
B2_median,0.0073923515
B11_slope_down,0.0073586227
B6_amplitude,0.007288313
B2_max,0.0072470754
B4_slope_up,0.00716982
B12_min,0.007133894
B7_slope_up,0.0071218926
B8_max,0.0070610563
B11_slope_up,0.0069912397
B5_max,0.0068313642
B11_mean,0.006818016
B3_slope_up,0.006797551
B2_slope_up,0.006792696
B7_median,0.0067279544
B11_max,0.0066653797
B7_amplitude,0.0066522798
B5_slope_down,0.0065429835
B11_median,0.0064052884
B4_amplitude,0.0063440125
B8A_amplitude,0.0063361935
B8A_mean,0.006314728
B5_amplitude,0.0062744776
B5_argmax,0.006223513
B7_max,0.006163759
B2_amplitude,0.0061087827
B6_slope_up,0.006094849
B4_min,0.0059586335
B4_max,0.0059150057
B8A_median,0.005801173
B6_mean,0.0057415157
B8_slope_down,0.0057244743
B8_slope_up,0.005684636
B3_argmax,0.005653066
B2_argmax,0.005609154
B11_min,0.0056082546
B4_slope_down,0.005606459
B6_max,0.0056059463
B5_slope_up,0.005573467
B2_slope_down,0.0054273685
B8A_slope_up,0.0053109024
B8A_max,0.0052023767
B8A_argmax,0.0051867533
B3_slope_down,0.0051667523
B6_slope_down,0.004963437
B7_slope_down,0.0047812336
B3_std,0.0046638423
B3_amplitude,0.0044213976
B8A_slope_down,0.0044091013
B6_min,0.0041030194
B7_mean,0.0033175165
