Feature,Importance
B3_median,0.0452703078511525
B4_median,0.042388413288749996
B3_mean,0.04098671965508316
B8_median,0.03728387139256291
B4_mean,0.0342948387624326
B2_median,0.02977347827289887
B3_min,0.02786178939015593
B11_std,0.024027181242345694
B12_median,0.01912405541875378
B8_mean,0.018826121895510094
B8_min,0.018545346439686788
B12_std,0.018304796293265403
B2_mean,0.018187198676709426
B4_std,0.01731272905575164
B12_mean,0.017236085992086307
B4_min,0.016748371869203808
B12_max,0.015319031472254493
B12_slope_up,0.015299790663308546
B5_std,0.014517889292518196
B11_amplitude,0.013729024820961852
B2_min,0.013212240079313561
B7_min,0.013045168463753797
B12_slope_down,0.012720411597979486
B11_max,0.012014149073737499
B12_amplitude,0.011580975664360406
B8A_min,0.010976223726426789
B8_std,0.01042528541818212
B12_min,0.010413150695684378
B8A_median,0.010395023406069216
B6_median,0.010250535148728443
B4_max,0.010058772479104678
B7_median,0.010005886829296406
B8_max,0.00942373123614672
B11_median,0.009335467766609163
B7_std,0.009319525299173367
B5_min,0.009205396605808689
B6_std,0.009194288983195997
B11_slope_up,0.009179366111545389
B5_median,0.008986117534434958
B8A_std,0.00879898502391997
B6_min,0.008494850335960716
B5_amplitude,0.008370989746354904
B11_mean,0.008312720456710906
B4_amplitude,0.008251863727039984
B5_mean,0.008230610055622633
B11_slope_down,0.008018918669137759
B8_amplitude,0.007758914454032153
B6_mean,0.007752498640131104
B7_mean,0.007490011989628093
B11_min,0.007405177523737178
B4_slope_up,0.00717725929130949
B12_argmax,0.007103758401970668
B7_amplitude,0.006981413999029723
B8A_mean,0.0069732686896310375
B3_std,0.006923409253342332
B2_std,0.006919047315505149
B4_slope_down,0.006822723208464898
B5_max,0.006728172395913989
B2_slope_up,0.006640632216431506
B2_max,0.006467863577336249
B5_slope_up,0.0064418943012514
B3_slope_up,0.0063947784891962255
B8A_amplitude,0.00635451156433254
B11_argmax,0.006159008193735824
B8_slope_up,0.0061377280073040595
B8_slope_down,0.006050910062614339
B3_max,0.00602059002660866
B2_amplitude,0.006013265833760476
B7_slope_up,0.0059315728873423935
B6_amplitude,0.00591964873135324
B5_slope_down,0.005910171063743519
B8A_slope_down,0.005877531127738396
B2_slope_down,0.005870046259562128
B8A_slope_up,0.005768021824792783
B7_slope_down,0.005765900245286611
B3_amplitude,0.005567670925587415
B3_slope_down,0.0055647510210727795
B6_slope_up,0.0055430077655942
B7_max,0.00547245389725721
B6_slope_down,0.00519674143309789
B4_argmax,0.004998749219609462
B8A_max,0.004955772952743002
B6_max,0.004765944921705545
B5_argmax,0.004529009606455101
B6_argmax,0.0038539280475408506
B3_argmax,0.0034658458655615534
B8_argmax,0.0034495724136958798
B2_argmax,0.0032950088276572564
B7_argmax,0.003250921416041251
B8A_argmax,0.00307319623160465
