timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-02T16:35:20,crop_y2024_s42,2a8a9fbb-a193-478a-b6db-a7e010a3f44e,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,2230.650947721,0.0011761160653176,5.272523998070163e-07,9.960318807671015,0.0,10.0,0.0059701915895757,0.0,0.0059885270962916,0.0119587186858674,0.0,Brazil,BRA,são paulo,,,Linux-7.0.10-arch1-1-x86_64-with-glibc2.39,3.12.3,3.2.7,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,1,1 x AMD Radeon RX 6700 XT,-47.4032,-22.4812,15.474727630615234,machine,6.286535008976661,76.46005385996409,30.8008078994614,4.766444374029684,N,1.0,0.0
2026-06-02T16:45:23,crop_y2024_s42,9330e4dc-63de-4417-8da9-09ffc13b0bb2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,190.62783220500023,9.796137383709827e-05,5.138880965280615e-07,9.389787268195455,0.0,10.0,0.00048467713760377005,0.0,0.0005113916572583346,0.0009960687948621046,0.0,Brazil,BRA,são paulo,,,Linux-7.0.10-arch1-1-x86_64-with-glibc2.39,3.12.3,3.2.7,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,1,1 x AMD Radeon RX 6700 XT,-47.4032,-22.4812,15.474727630615234,machine,8.201058201058201,52.116402116402114,32.53756613756614,5.035163374804946,N,1.0,0.0
