epoch,train_loss,val_loss
1,1.2213055076435915,1.1668095757475996
2,1.1581916153947496,1.0636877758871572
3,1.0909678900390498,0.9753155313637777
4,1.0267845746624922,0.9733156297648716
5,0.9834421927908785,0.9127523013231098
6,0.9231063335492075,0.9838240940486436
7,0.8658327341349978,0.8981297613121084
8,0.813893647781433,0.832526167781945
9,0.8139703279047747,0.7982849958723626
10,0.7716914782812858,0.7807027204529436
11,0.7639939065964195,0.7761939255475129
12,0.751587425325934,0.7809386054312792
13,0.7362183786795973,0.7617422168854312
14,0.7338138872554377,0.7654416258294157
15,0.7297371887709971,0.7546529443483685
16,0.7880899723379878,0.8015501306492608
17,0.7782043573882247,0.8138250675380136
18,0.7624413378649222,0.7935268139386165
19,0.7434406061950504,0.7379907240227198
20,0.7357728245703224,0.7413224396390383
21,0.708689370851532,0.7437737138863345
22,0.699461461769997,0.8275620460137919
23,0.7063657018555695,0.7185663139987649
24,0.7043320280296274,0.8032078778663071
25,0.6645593984181882,0.7916136970748385
26,0.6832431069644281,0.8272697453322602
27,0.680675162655974,0.692476304169436
28,0.6641130559221327,0.7228202730153515
29,0.6562444194342164,0.6998021814861626
30,0.6429778628766997,0.6547777187942155
31,0.632847314055809,0.6534892345455275
32,0.6349011172118229,0.6618785007058302
33,0.6147475448780079,0.6468002064844893
34,0.61926141319364,0.6435136798767296
35,0.6162455220320466,0.6583040755344889
36,0.6079898674527213,0.644843417334718
37,0.6110991253464271,0.6475072416832272
38,0.606868966774744,0.6435462567782663
39,0.6037038987561781,0.634742584190041
40,0.5932729655712812,0.6252658317512302
41,0.5948990284601033,0.6524009696522584
42,0.5889858623464116,0.6457615964180601
43,0.5894596500776322,0.641588239077787
44,0.5854878669066783,0.6408427708909761
45,0.5877957443835796,0.642184827335175
46,0.6636011624295267,0.6754018651638597
47,0.6597912288036417,0.7798517270053444
48,0.6455869951280688,0.6667228398814541
49,0.6500629455370978,0.7167270660462447
50,0.6434581703637013,0.6732194670657824
51,0.6343819187370284,0.7607829743285529
52,0.6369773140281682,0.7319189266014199
53,0.6301658426219682,0.7201787283928179
54,0.625262365703605,0.6518347334390131
55,0.6256837477035643,0.6829723568089241
56,0.618041944393934,0.6327208357512609
57,0.6358200495431039,0.6790952882004678
58,0.6400838441555298,0.6339671285061834
59,0.6146553603762459,0.676565301350043
60,0.631059485691123,0.6467260539314512
