epoch,train_loss,val_loss
1,1.1794155010667344,1.1224789998708906
2,0.9210526465345479,0.8771703514342539
3,0.7125034244905395,0.7499140376899868
4,0.6015390439839415,0.671198449980411
5,0.5361134005501036,0.640422519250616
6,0.4929040987156448,0.619781945593014
7,0.4754821695248582,0.6025726929231562
8,0.4589610877104479,0.6247648476519967
9,0.45114733991011696,0.5859844230347065
10,0.43577911470436304,0.6195182153390787
11,0.4337173325294217,0.5970608719172723
12,0.42399467230024407,0.5789078259416361
13,0.4191398506838677,0.5651197714255671
14,0.41887013706963006,0.5793367212911662
15,0.42389043158681133,0.5852882732581334
16,0.42435796515466523,0.571684501284029
17,0.4141825961448535,0.576127793809597
18,0.39837041828266745,0.5684957114234837
19,0.3893277094494315,0.5595898057616283
20,0.3776214271319336,0.7131890664476462
21,0.37447699349202795,0.7300312278155219
22,0.3707564322441184,0.6201969518966634
23,0.3706294608022798,0.6002978778411233
24,0.3587554303297188,0.5622650475624412
25,0.3596466757231934,0.5668967645063145
26,0.35589543706399357,0.5314018067594722
27,0.3511776169706078,0.5766916929468761
28,0.35138626548805807,0.5855120431230453
29,0.34713986827549004,0.5328437362730891
30,0.3417550474439276,0.6288750856274379
31,0.3397801612573713,0.5102506940423451
32,0.33459055079332023,0.5621573266910628
33,0.33331578377670257,0.5381945077914392
34,0.3229880615471797,0.5470702396254563
35,0.32025240704508995,0.5819033810563132
36,0.3271405790197997,0.5524479257439843
37,0.3292133554590797,0.5658060975981551
38,0.3256297091368096,0.5709941372954147
39,0.31599384425851607,0.5182760981916951
40,0.31517410610376145,0.5207463936666087
41,0.31469276179236294,0.562847690097853
42,0.31754024742465864,0.536679684447794
43,0.3124663647269057,0.5569826311937555
44,0.3109674308179114,0.5443880269903251
45,0.309009819565767,0.5381838058270325
46,0.3378038129987422,0.5896836166699038
47,0.34404687318458926,0.5995236295595259
48,0.33031059540442836,0.5580205201499288
49,0.3341423744263689,0.6468480178952993
50,0.33966806107017644,0.526723480233229
51,0.3314067081544804,0.5146055358394022
