Feature,Importance
EVI_median,0.066282034
B3_mean,0.06094561
EVI_min,0.032021176
NDVI_min,0.03089222
NDMI_std,0.02807414
B3_min,0.020133136
B4_median,0.018681228
B12_max,0.018291099
NDVI_median,0.017095324
NDMI_min,0.01584415
B11_std,0.014567904
NDVI_std,0.014144577
NDMI_slope_up,0.012818074
NDTI_median,0.011996903
B6_std,0.011213823
EVI_slope_up,0.010066288
B12_mean,0.009879249
B12_slope_up,0.009555967
B8A_min,0.008826979
B7_min,0.008774862
B3_median,0.008733553
NDRE_min,0.008586602
B5_mean,0.008274018
EVI_slope_down,0.007838003
NDRE_median,0.0077743097
NDRE_mean,0.007684041
B5_std,0.0075346096
B7_max,0.007508296
NDMI_slope_down,0.0074182525
B12_slope_down,0.007241247
B4_amplitude,0.007237246
NDVI_slope_down,0.0071669766
NDRE_max,0.0071328627
B6_median,0.007068081
NDTI_mean,0.0069845603
B8_min,0.006824572
B8_median,0.0066497163
NDRE_slope_down,0.0066403956
B5_min,0.006297809
B12_argmax,0.0062937154
B11_amplitude,0.006289619
NDTI_min,0.0062132687
NDVI_slope_up,0.0060560806
B11_mean,0.0059938016
B4_argmax,0.0059285634
B8A_std,0.0059215864
NDMI_mean,0.005910354
B7_std,0.005847307
B11_median,0.0057953033
B8A_mean,0.005787562
EVI_argmax,0.0057790508
NDVI_max,0.0057733455
B8_argmax,0.005715178
B2_median,0.005677426
NDTI_max,0.0056317374
EVI_max,0.005618678
B2_min,0.005579775
NDRE_std,0.0055601983
NDMI_median,0.005543492
B8_slope_up,0.0053573237
B3_slope_up,0.00529502
B2_std,0.005220531
B6_mean,0.005206515
B7_mean,0.0051821847
B6_argmax,0.0051555973
B11_slope_up,0.005143537
NDMI_argmax,0.0050973324
NDMI_amplitude,0.0050529614
NDRE_amplitude,0.005042844
NDRE_slope_up,0.0050385557
B12_std,0.0049835294
B4_mean,0.004957031
B5_argmax,0.0049497993
B7_median,0.0049275714
B5_median,0.0049226806
B8A_slope_up,0.0048946664
B6_slope_down,0.0048635723
B4_slope_down,0.0048556444
B5_slope_down,0.004820769
B8_mean,0.0048135133
B11_min,0.004807974
B12_min,0.0048048156
EVI_std,0.004799379
B7_slope_up,0.0047867163
NDTI_std,0.0046942593
B4_slope_up,0.004690824
NDVI_mean,0.0046899617
B11_argmax,0.0046563814
B6_max,0.0046459595
B8_slope_down,0.0046334066
B12_median,0.004611919
B2_slope_up,0.0046071066
B7_argmax,0.004544168
EVI_mean,0.004538313
B11_max,0.0044723707
B8_max,0.004460872
NDTI_slope_up,0.004295938
B8_std,0.0042812442
B8_amplitude,0.0042622522
NDTI_argmax,0.0042026453
NDTI_slope_down,0.004160171
B3_std,0.00415213
B4_std,0.0041016988
NDTI_amplitude,0.0040516388
B12_amplitude,0.0040428266
B8A_slope_down,0.0039979643
NDMI_max,0.003960899
NDVI_argmax,0.0039515826
B6_min,0.0039062477
B8A_median,0.0038976264
B2_amplitude,0.0038467445
B2_mean,0.0038371016
NDRE_argmax,0.0038313381
B3_slope_down,0.0037648713
B2_slope_down,0.0036981765
B3_max,0.0036870446
B6_slope_up,0.0036301923
B4_min,0.0035211118
NDVI_amplitude,0.0034628382
B7_amplitude,0.0034466365
B4_max,0.0034404383
B5_max,0.0034369952
B8A_argmax,0.0034338925
B11_slope_down,0.00341163
B8A_amplitude,0.0033805526
B7_slope_down,0.0033794628
B2_argmax,0.0033498604
B5_amplitude,0.003337182
EVI_amplitude,0.0032629154
B2_max,0.0032328847
B5_slope_up,0.0032102014
B3_argmax,0.0031524764
B3_amplitude,0.0029633308
B8A_max,0.0025881296
B6_amplitude,0.0025876288
