Feature,Importance
EVI_median,0.0735628
B3_mean,0.054865815
EVI_min,0.038294453
NDVI_min,0.035060517
B12_mean,0.0288979
NDMI_std,0.02459991
B3_min,0.021578636
NDMI_min,0.016096689
B12_max,0.01470417
B11_std,0.014235966
B12_median,0.013641568
NDMI_slope_up,0.013457103
NDVI_std,0.011655751
B4_median,0.011298477
B12_slope_down,0.011251261
B6_std,0.010864489
B8_argmax,0.010445217
NDVI_median,0.009970211
EVI_slope_up,0.009674418
NDTI_median,0.009323397
B8A_min,0.009229993
B7_min,0.009120832
B12_slope_up,0.009080286
NDTI_min,0.008936085
B12_argmax,0.00833275
NDTI_mean,0.007960089
B5_std,0.007782519
B3_median,0.00776185
B5_median,0.0075257975
B7_median,0.007511253
NDMI_slope_down,0.007270263
EVI_slope_down,0.007262113
NDRE_mean,0.00681435
NDRE_min,0.006745058
EVI_max,0.0066545447
B4_argmax,0.006592348
B4_amplitude,0.0065804133
NDRE_max,0.0065013613
B8_median,0.0063632713
B5_min,0.0063106716
NDRE_amplitude,0.0062726946
NDVI_slope_up,0.006229957
B11_amplitude,0.006221375
NDRE_median,0.0062055914
NDRE_slope_down,0.0061020143
B11_min,0.006019059
B12_min,0.0057676444
B11_max,0.0056232484
B8_min,0.005581274
NDMI_mean,0.00555857
NDVI_max,0.005526124
EVI_std,0.0055119917
B8_max,0.0055044885
B2_min,0.0054563
B11_median,0.005373137
B7_max,0.005351897
B5_argmax,0.0052704085
B12_std,0.0052530225
B11_mean,0.005248872
B6_mean,0.005176756
EVI_mean,0.0051484536
B3_slope_up,0.0050807553
NDVI_mean,0.0050694565
B11_argmax,0.005054989
B4_mean,0.005051263
B8A_std,0.0049929004
B8A_max,0.004957702
B11_slope_down,0.004927477
B8_slope_down,0.0049065193
B2_mean,0.0048910575
B7_slope_up,0.004858619
B4_slope_down,0.004836284
NDVI_slope_down,0.0048310896
B6_min,0.004811271
B2_slope_up,0.004801428
B8_std,0.004715443
B8A_mean,0.004685
B5_mean,0.0046698335
NDMI_argmax,0.0046633934
B11_slope_up,0.0046369554
B6_slope_down,0.004577444
NDTI_max,0.004569824
B6_slope_up,0.0045528603
NDMI_median,0.004513454
NDMI_amplitude,0.0044858176
B3_max,0.004474511
B8_amplitude,0.004469972
B8_mean,0.0044480357
B4_max,0.004426101
B3_slope_down,0.0043786247
NDRE_argmax,0.0043740696
B8A_slope_up,0.004337727
B4_std,0.0043255654
B6_median,0.004316333
B2_std,0.004207301
NDRE_std,0.00411223
B8A_amplitude,0.004081045
B3_std,0.004053875
B7_std,0.004007864
B4_min,0.004007794
NDTI_std,0.0039809826
B7_argmax,0.003921311
B6_amplitude,0.0039044695
NDRE_slope_up,0.003867245
NDVI_amplitude,0.0037925292
B7_slope_down,0.0037864763
NDTI_slope_down,0.0037509517
B2_max,0.0037429875
B6_argmax,0.0036998193
B8_slope_up,0.0036580947
B12_amplitude,0.0036497358
B2_amplitude,0.0035997317
NDVI_argmax,0.003599208
B5_slope_down,0.0035783593
B5_slope_up,0.0035688486
B5_amplitude,0.00356872
EVI_amplitude,0.0035497404
B2_slope_down,0.0035357955
B7_mean,0.0034945088
NDTI_argmax,0.0034890117
NDMI_max,0.003380382
B2_median,0.0033313115
B4_slope_up,0.0032926453
B6_max,0.0032911703
NDTI_slope_up,0.003222172
B3_amplitude,0.0031006609
NDTI_amplitude,0.0030552184
B8A_median,0.0030404688
B2_argmax,0.0030028294
B5_max,0.0029600468
EVI_argmax,0.0028881677
B8A_slope_down,0.00286441
B7_amplitude,0.0026513517
B8A_argmax,0.0025547117
B3_argmax,0.0022466218
