timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-05T14:36:16,crop_y2024_s42,9887bc85-035a-4997-9598-efea144ccff2,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1150.6441219820008,0.0005509526587064,4.788210778475931e-07,8.13013520322841,0.0,10.0,0.0025131964669111,0.0,0.0030888763633082,0.0056020728302194,0.0,Brazil,BRA,são paulo,,,Linux-7.0.11-arch1-1-x86_64-with-glibc2.39,3.12.3,3.2.7,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,1,1 x AMD Radeon RX 6700 XT,-47.4032,-22.4812,15.474739074707031,machine,5.3852787456446,45.68554006968641,41.724303135888505,6.456755990350703,N,1.0,0.0
2026-06-05T14:47:06,crop_y2024_s43,961e5c3a-1879-4846-a4a7-f1c81bb8db78,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,646.5218310700002,0.0003281534193153,5.075674223903722e-07,8.787213213285371,0.0,10.0,0.0015604503513588,0.0,0.0017762053947194,0.0033366557460782,0.0,Brazil,BRA,são paulo,,,Linux-7.0.11-arch1-1-x86_64-with-glibc2.39,3.12.3,3.2.7,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,1,1 x AMD Radeon RX 6700 XT,-47.4032,-22.4812,15.474739074707031,machine,4.994875776397516,47.40993788819876,42.40108695652174,6.561315435800493,N,1.0,0.0
2026-06-05T14:55:39,crop_y2024_s44,da73155e-cebd-4272-b77e-21a31746c2b8,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,509.268415333001,0.0002619157109884,5.142979676388358e-07,9.471880304039706,0.0,10.0,0.0012959313504727,0.0,0.0013672210368499,0.0026631523873227,0.0,Brazil,BRA,são paulo,,,Linux-7.0.11-arch1-1-x86_64-with-glibc2.39,3.12.3,3.2.7,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,1,1 x AMD Radeon RX 6700 XT,-47.4032,-22.4812,15.474739074707031,machine,6.860552268244576,41.78895463510848,43.73865877712032,6.76794281607784,N,1.0,0.0
2026-06-05T15:08:10,crop_y2023_s42,c5de792a-0207-4277-af59-6ebd819e7da3,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,747.0471129619982,0.0003909502918059,5.23327491697134e-07,9.804760272319715,0.0,10.0,0.0019697850356853,0.0,0.0020053877365722,0.0039751727722575,0.0,Brazil,BRA,são paulo,,,Linux-7.0.11-arch1-1-x86_64-with-glibc2.39,3.12.3,3.2.7,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,1,1 x AMD Radeon RX 6700 XT,-47.4032,-22.4812,15.474739074707031,machine,5.413825503355705,42.45906040268456,44.18026845637584,6.8367111513278624,N,1.0,0.0
2026-06-05T15:20:47,crop_y2023_s43,005b5fd4-8590-4418-9c52-39fa9fad5d66,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,753.8903490010016,0.0003762159133582,4.990326694814401e-07,8.876889158417644,0.0,10.0,0.0018023257805991,0.0,0.0020230282007555,0.0038253539813546,0.0,Brazil,BRA,são paulo,,,Linux-7.0.11-arch1-1-x86_64-with-glibc2.39,3.12.3,3.2.7,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,1,1 x AMD Radeon RX 6700 XT,-47.4032,-22.4812,15.474739074707031,machine,5.835771276595745,45.30718085106383,41.66103723404255,6.446812979718472,N,1.0,0.0
2026-06-05T15:34:52,crop_y2023_s44,12901f52-5b86-4807-bb7d-99e6636ecd39,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,841.1857872450018,0.000489197401760097,5.815569035733297e-07,12.028667413478688,0.0,10.0,0.0027156621944430994,0.0,0.0022584847303555463,0.004974146924798643,0.0,Brazil,BRA,são paulo,,,Linux-7.0.11-arch1-1-x86_64-with-glibc2.39,3.12.3,3.2.7,12,11th Gen Intel(R) Core(TM) i5-11400 @ 2.60GHz,1,1 x AMD Radeon RX 6700 XT,-47.4032,-22.4812,15.474739074707031,machine,7.130035756853397,42.81287246722288,40.02336114421931,6.193494962708174,N,1.0,0.0
