epoch,train_loss,val_loss
1,1.152206772483102,1.0990901176894696
2,0.8526092676381701,0.8378637060740393
3,0.6490997047601316,0.6669277392098351
4,0.5275371008804673,0.5930245423819296
5,0.4727834960015349,0.5754858592727389
6,0.4397621786990262,0.5757159077367674
7,0.4233755444500269,0.5762341141121121
8,0.40893647319261756,0.5667765946983325
9,0.3974661442781667,0.578925273870533
10,0.390537117260833,0.5630839386867357
11,0.3854176234303922,0.5552002202363223
12,0.3809662070735319,0.5644599901992267
13,0.38105337157307234,0.5761079121254251
14,0.3845690214356923,0.5897298560923077
15,0.3791672080167827,0.5725988357534672
16,0.3793374081085463,0.5887591458410266
17,0.3678381476988135,0.5402187231487354
18,0.3635675846337266,0.5337311473426015
19,0.3518975091561994,0.5311519366512423
20,0.3410327163212723,0.5760996514239999
21,0.33727859526207515,0.552806251178491
22,0.33151775446074516,0.4860669366930833
23,0.3219892975262625,0.5874651651231744
24,0.321826429374928,0.5540202469068369
25,0.3144714892417963,0.5279875192012354
26,0.3125342405107967,0.529123562072046
27,0.30994292834262394,0.5573209971527613
28,0.30421081358020186,0.508346426950668
29,0.2995404133868735,0.5585103190022505
30,0.2962842544880607,0.596151260918118
31,0.2932666383123131,0.5550423422064542
32,0.2884531105846448,0.5542299363466291
33,0.28303610913861754,0.5709797663762078
34,0.2863231674025272,0.5251499454099896
35,0.2853272659129111,0.5436000586715278
36,0.2812269368583288,0.5427426803247276
37,0.28088433033840926,0.5689968291905556
38,0.2768297118854556,0.569207803801161
39,0.2702045249898052,0.5733652606485728
40,0.2764489305630556,0.5396705598605124
41,0.26992343035301225,0.5706432851149159
42,0.26986088591906837,0.588925800046233
