epoch,train_loss,val_loss
1,1.1814610828778396,1.0555089203696335
2,0.8844299545198047,0.784076596886869
3,0.7331235814473565,0.6979528375789293
4,0.6481412392803754,0.6296440235512352
5,0.5749714954329029,0.5682564915635481
6,0.5224756459742823,0.5365925468006703
7,0.48845789168011533,0.5261213125819905
8,0.465650152876719,0.5282236501222279
9,0.4530003855965736,0.5092066684460224
10,0.44501446251166854,0.490502820230584
11,0.4325170131551689,0.491959633035748
12,0.4324116914353362,0.48304682320705544
13,0.42662677235464,0.5014047454832025
14,0.42446328380012055,0.4947299068412702
15,0.4185757112244143,0.4879882281142663
16,0.42091809062742985,0.5134315393321438
17,0.4130702663363016,0.47101672273990675
18,0.4100427494761472,0.48219985811217836
19,0.3981674486306833,0.45581020517437454
20,0.39063940682322046,0.47906423086742705
21,0.38089006555215205,0.5023596153842459
22,0.3780145168095359,0.5030394149341172
23,0.37200268896356886,0.42890811119638267
24,0.36715016363560987,0.48148635749581664
25,0.36775579070646325,0.4253492820299664
26,0.3613025027010589,0.5108473084078295
27,0.3528134819731435,0.4064049512791119
28,0.3472794094125553,0.4336864288517284
29,0.3508008315925141,0.5167809962491214
30,0.34148153131406833,0.4986747253958025
31,0.33405629305642554,0.49367591374212033
32,0.33800147186710205,0.41197276654493403
33,0.33337042605017897,0.4094740443950077
34,0.333373290325059,0.4027657174684283
35,0.3259358900501625,0.4252678736630839
36,0.3338945761696102,0.43848678356329435
37,0.3296526996138363,0.4372982727047841
38,0.322797434331855,0.41718789616567137
39,0.3253637072273469,0.4167845279499046
40,0.32043814638655066,0.4360282580997079
41,0.314951256673256,0.4199088709266188
42,0.313673713971115,0.44200743451515423
43,0.3137816271839931,0.4482907079474164
44,0.3170842517432995,0.4326055195691774
45,0.3167284166416526,0.4246919879197829
46,0.34763439348924025,0.4730841621588092
47,0.3395720104331618,0.4907532816433098
48,0.34323990358235823,0.48986221493086857
49,0.33334205920390997,0.5395918595705101
50,0.33057861430698726,0.4124010808666343
51,0.3271026920383891,0.6815195149777482
52,0.3300894000514495,0.4694833364050533
53,0.3306794618876936,0.5410790132839167
54,0.3288649358493417,0.4753371200238078
