Feature,Importance
EVI_median,0.04776345088410215
B3_mean,0.03097528387165946
B3_median,0.029100044175748244
NDVI_median,0.028047756518943118
NDMI_std,0.027246793256324443
EVI_mean,0.025848921405541334
NDVI_mean,0.025670139285021477
B3_min,0.02237645822284653
NDVI_std,0.02224686723104375
EVI_min,0.021698305837907408
B4_median,0.021624238809406126
B4_mean,0.020576697984373418
B8_median,0.01905353028862324
B2_median,0.016544632831331344
B2_mean,0.013554539069436048
NDVI_max,0.013257801969414864
B11_std,0.012468069873933856
NDVI_min,0.012208689412371448
NDTI_median,0.010916620844686597
NDTI_mean,0.01041319445552077
EVI_std,0.00987493336184301
NDMI_min,0.00965233753444489
B2_min,0.009599749559008676
NDTI_min,0.009275795630492302
B8_mean,0.009034351004367997
B12_std,0.008753977799441233
B12_slope_up,0.008730175437561563
NDMI_slope_up,0.008720647514161505
B4_min,0.008232206092329171
NDMI_slope_down,0.008181872338859326
B5_std,0.008050018880626439
NDTI_std,0.00797068566257003
B12_max,0.007729050823209472
NDMI_amplitude,0.0076000267677176795
B11_amplitude,0.007592565554386491
B12_slope_down,0.007315875414119793
B12_median,0.007266144826590341
B12_mean,0.0072501096824168455
B8_min,0.007131334390217366
NDMI_median,0.007120306081017115
EVI_max,0.00701726057402003
EVI_slope_down,0.0070006772856225875
NDVI_slope_down,0.0066290603446305645
B4_std,0.006588761408863019
NDRE_std,0.0065151247005731956
EVI_slope_up,0.0062539238526221185
B5_min,0.006015812378816779
B12_amplitude,0.006007135790686014
B11_max,0.005848143361722845
NDRE_max,0.00581945943033131
B6_std,0.005798069745575143
B11_slope_up,0.005692606420479624
B7_min,0.005630994500069991
B6_median,0.00562806827185018
NDRE_amplitude,0.005599836220016121
B4_max,0.00559667823635721
NDRE_slope_down,0.005504542482217289
NDRE_mean,0.005502516854457656
NDTI_max,0.005388863504094777
NDRE_median,0.005306178975242823
NDVI_amplitude,0.0052221236246972474
B11_mean,0.005169899310116175
NDMI_mean,0.005157442005420165
NDTI_amplitude,0.005091267268441389
B11_slope_down,0.005062961325657984
NDVI_slope_up,0.0050196884082770255
B5_median,0.004937692242463697
B11_median,0.004913300117282966
NDRE_min,0.004902203046904131
B12_min,0.004868302665306625
B8_std,0.004864931377136608
B8A_std,0.0047597192572487535
B8_max,0.00471307819460023
B5_mean,0.004692592039269471
B7_std,0.0046870361565894145
B8A_min,0.00468129777426009
B6_min,0.004649716759143676
B11_min,0.004612539471143614
EVI_amplitude,0.004603777089803888
B5_amplitude,0.004563655064098395
B4_slope_up,0.004554614056201377
NDMI_max,0.004512330338991532
B4_amplitude,0.0044965153567952856
B8A_median,0.004460005881063609
B2_slope_up,0.00437286298344658
B2_slope_down,0.0042441672366893305
B7_median,0.004188342712140073
B3_slope_up,0.004068125318015852
B6_mean,0.004066156649750449
NDRE_slope_up,0.0039010994122104354
B8A_mean,0.0038932814593556245
B7_slope_up,0.0038873794376103033
B2_max,0.003857514974000328
B5_slope_up,0.003815519429763327
B3_slope_down,0.0038093673031220888
B2_std,0.0038076798805838697
B4_slope_down,0.003782547414971288
B3_max,0.0037692678255704737
B8A_slope_up,0.0037519595181157205
NDTI_slope_up,0.0037392485179177843
B8_slope_up,0.0037249406176072712
B3_std,0.0036419087075414717
B6_slope_up,0.003630482718746341
B6_amplitude,0.0036071327807735555
NDTI_slope_down,0.0035489510010496433
B12_argmax,0.003512179940867546
B5_slope_down,0.003501039294027639
B2_amplitude,0.0034887775969850766
B5_max,0.0034676712895829525
B7_mean,0.003462714955975579
B7_max,0.0034568361944446965
B7_amplitude,0.0034392197020204646
B3_amplitude,0.0033834639922962076
B6_slope_down,0.0033568226893652
B8_amplitude,0.00334158488105094
B8_slope_down,0.0033109189625348616
B11_argmax,0.003289177425256758
B8A_slope_down,0.003269586532116725
B7_slope_down,0.0032603697724406873
B8A_amplitude,0.0032179221319129786
B8A_max,0.003205262811172117
NDRE_argmax,0.003143850875962114
B4_argmax,0.0030819843208409114
B6_max,0.0029233937292362203
B5_argmax,0.002876024914064229
NDTI_argmax,0.002802365107303321
NDMI_argmax,0.0026048022110842298
NDVI_argmax,0.0023613497391265625
B6_argmax,0.0022164292132075764
B3_argmax,0.0021348629587814574
EVI_argmax,0.002027003528409645
B8_argmax,0.0019605406819966278
B2_argmax,0.0019408794914166766
B8A_argmax,0.0018593922364213077
B7_argmax,0.0017810331683374623
