Feature,Importance
EVI_median,0.04599774079177347
NDVI_median,0.028918296734207823
NDVI_mean,0.02821218931933183
B3_mean,0.026071184196072114
B3_median,0.02439625246378231
B3_min,0.021961041456693288
NDMI_std,0.021792282218434312
EVI_mean,0.0208550880360039
B4_median,0.020487851233179505
B8_median,0.01970962851454724
NDVI_std,0.019696942249970678
EVI_min,0.019683282772605913
NDVI_min,0.01889247935316931
B4_mean,0.01801837330491248
B2_median,0.015304159747992761
B11_std,0.01452349959224935
NDMI_min,0.013583275872509366
NDMI_slope_up,0.013236860312570542
B2_mean,0.012691019503723113
NDTI_median,0.011925788603165522
NDVI_max,0.01074302981553677
NDTI_mean,0.010604436792276038
NDTI_min,0.010010011347039964
NDMI_amplitude,0.009439620181680446
B12_std,0.009437425487447273
NDMI_slope_down,0.00910237177688938
B12_slope_up,0.008716666224180736
B12_slope_down,0.008710161370985455
NDTI_std,0.008598551672991592
B5_std,0.008506750197294792
B8_mean,0.008321968207192505
B12_max,0.008308977806749785
EVI_slope_up,0.008153315939917792
B2_min,0.008122631110003692
B11_amplitude,0.007396212210197984
NDMI_median,0.007356836273379633
NDVI_amplitude,0.007335746238997938
B4_max,0.007177323026522182
B4_min,0.007122959032969849
B12_mean,0.007028501141973027
EVI_std,0.006825339789410713
B4_std,0.0067203501847946595
EVI_slope_down,0.006530732500758259
B6_std,0.006528466900184996
NDRE_std,0.006524683429513408
B12_median,0.006521176491592846
B8_min,0.006358284473096252
NDRE_amplitude,0.006332993819779209
NDVI_slope_up,0.006252365614454657
NDVI_slope_down,0.006124029702620925
B11_max,0.0059563113766628074
B12_amplitude,0.005922470666471513
NDMI_mean,0.005905688547284546
NDRE_max,0.005889580728303074
EVI_max,0.005750778353172087
B5_min,0.005739313117926034
B11_slope_down,0.005647038589996782
NDRE_min,0.005523627092769831
B11_slope_up,0.005475580245382897
NDTI_max,0.005434987569771097
B12_min,0.005421125955432062
NDRE_mean,0.005405576382301654
B4_amplitude,0.005400021845578677
B8A_std,0.005395834035165115
B7_median,0.005251767095052777
NDRE_slope_down,0.005248043278409346
NDRE_median,0.005222687656756893
B7_std,0.00516903511812221
EVI_amplitude,0.005094584707978981
B11_median,0.005061109749619899
B8A_median,0.005028947464581937
NDTI_amplitude,0.0049940231468067345
B8_std,0.004955880759688633
B6_median,0.0047567486807172776
B11_mean,0.004646591779459816
B11_min,0.004610519754501193
B5_median,0.004579251740177673
B2_slope_up,0.004559456284446003
B8A_min,0.0045581818014357655
B5_amplitude,0.004508531138985223
B5_mean,0.004478361827957843
B8_max,0.004454940570062372
B6_min,0.004373693806171852
NDRE_slope_up,0.004332354873380584
B4_slope_down,0.004277203035397472
B7_min,0.004268887157364422
NDMI_max,0.004256337708253204
B3_slope_up,0.004249718485293145
B4_slope_up,0.004212512008533858
B2_slope_down,0.00419170028376236
B6_slope_up,0.004057047158315327
B3_max,0.004019471943163707
B2_std,0.004002028861518634
B8_slope_up,0.003992244273929557
B7_slope_up,0.003974083793080578
B3_slope_down,0.003962218034065621
B8_slope_down,0.003935785815958725
B5_max,0.0039149629459820055
B3_std,0.0038891433654969533
B6_slope_down,0.0038886248256552267
B2_max,0.003886767529860102
B5_slope_down,0.003851797741579761
B5_slope_up,0.0038492384402425885
B8A_slope_up,0.0038473524709782044
B7_max,0.0038341468396923583
B2_amplitude,0.003808947733686455
B7_slope_down,0.003799387426920754
B8_amplitude,0.003771219615689325
B8A_slope_down,0.0037600053356594172
B8A_max,0.003733238834529179
B8A_mean,0.0036529477051544363
B6_amplitude,0.0036129189192947646
B7_amplitude,0.0036086531121830093
B6_mean,0.003594198336602787
NDTI_slope_up,0.003582799389851065
B8A_amplitude,0.0035590525354817896
NDTI_slope_down,0.0034963638713223087
B7_mean,0.0034689854777121445
B3_amplitude,0.003223069989900509
B6_max,0.00318713362522437
NDRE_argmax,0.003120052108720897
B4_argmax,0.003103461181916799
B12_argmax,0.0029926294940298046
B5_argmax,0.0028245006631335517
NDMI_argmax,0.0027609480819901044
B11_argmax,0.0027558981588948306
NDTI_argmax,0.002638861668195742
B3_argmax,0.002221670858258148
B2_argmax,0.0021920740655212733
EVI_argmax,0.0020774780514396067
NDVI_argmax,0.002064441339433461
B6_argmax,0.00201146354114684
B8_argmax,0.0018940198540794316
B8A_argmax,0.0017615582613885316
B7_argmax,0.0017389472666560974
