Feature,Importance
EVI_median,0.045557181126010045
NDVI_median,0.03213410015196871
B3_mean,0.030537313100728873
B3_median,0.029009998887081372
NDMI_std,0.028943463847185852
NDVI_mean,0.024809530602690838
EVI_min,0.023666947333164566
EVI_mean,0.02296379292737483
B4_median,0.02246674439812563
B3_min,0.020992933691968415
NDVI_std,0.01837402271304015
B4_mean,0.01757201436768364
B8_median,0.017271394007948714
B2_median,0.016304647887004316
B11_std,0.013777818153234759
NDVI_min,0.012420600589633977
NDVI_max,0.011503197346669184
NDTI_median,0.011379593380562094
B2_mean,0.010716848952759084
EVI_std,0.010290838898914481
NDTI_min,0.01024219941602605
NDTI_mean,0.009511739712385746
NDTI_std,0.009256367731758596
B8_mean,0.009251066647341556
B12_std,0.009139218551490509
B2_min,0.009080078608627256
NDMI_min,0.008570125513169642
B12_slope_up,0.008550837357401005
NDMI_slope_down,0.00852072780326782
NDMI_slope_up,0.008419922513529868
NDMI_amplitude,0.008406561952385991
NDRE_std,0.008378705291486455
B12_mean,0.008261974196665259
B5_std,0.008250155135593152
B12_max,0.00824726791412381
B11_amplitude,0.008235421585518618
B4_min,0.007963160041276467
EVI_slope_down,0.007510746585192275
B8_min,0.00740821444472896
B12_median,0.007238528298511247
B12_slope_down,0.007216031142645798
EVI_max,0.007106768500487886
B11_max,0.007034840094040916
B4_std,0.006966088024537362
NDMI_median,0.006647311983144557
B5_min,0.006272297114817343
B12_amplitude,0.006247965341262335
NDVI_slope_down,0.006227698777627673
EVI_slope_up,0.006168421985661147
NDRE_amplitude,0.006012479844303734
B6_std,0.005940437753455678
B11_slope_up,0.005903048670395618
B6_median,0.005888981451907415
NDMI_mean,0.005817489953924692
NDRE_max,0.005652005701314315
B4_max,0.0055372719247488
B8A_min,0.005514033052595849
B8A_median,0.0053029677011405835
B11_median,0.005300702859087258
B11_mean,0.00529843221249789
B7_min,0.005273985651103362
NDTI_max,0.005260508976862893
B7_median,0.005241640759650971
EVI_amplitude,0.005235324723604225
B11_slope_down,0.005208765939608708
NDVI_amplitude,0.005189014986361017
B8_max,0.005059394623589123
NDRE_slope_down,0.004980516126280096
B5_mean,0.004969349221399613
NDRE_mean,0.00491467151386297
NDRE_median,0.004904018687332247
B12_min,0.004883042860877109
B8A_std,0.004851317481039862
NDVI_slope_up,0.00483298926177211
NDTI_amplitude,0.004816235459078977
NDRE_min,0.004681760288896808
B5_median,0.004652548315492167
B8_std,0.004610661943235824
B7_std,0.0045832413104061505
B5_amplitude,0.004549401371036102
NDMI_max,0.004520233532487783
B4_amplitude,0.004488960702621496
B11_min,0.0042814281395508556
B4_slope_up,0.004229626783852776
B2_max,0.004226594514434195
B2_slope_down,0.004132333121097765
B6_min,0.004119005974958565
B2_slope_up,0.00411867704266817
B2_std,0.0040819172374328494
B7_mean,0.00397757634669753
B3_std,0.0038923331252547146
B4_slope_down,0.00389087247032465
B8A_mean,0.0038904859491668063
B7_slope_up,0.003874891222457044
B6_mean,0.0038652532329272096
B12_argmax,0.0038517510481674024
NDRE_slope_up,0.003848590349943311
B3_max,0.003804008077228061
B6_amplitude,0.0037757808367753646
B5_slope_up,0.0037723799937599955
B3_slope_down,0.0037548207162721864
B8_amplitude,0.00371253753889665
B5_slope_down,0.003706568902084744
B8_slope_up,0.00370412854745308
B2_amplitude,0.003694641103979202
B8A_slope_up,0.003661995800592306
B3_slope_up,0.003650629129861675
NDTI_slope_up,0.0035813855282571727
NDTI_slope_down,0.0035645233785713075
B5_max,0.0035451601498083644
B8_slope_down,0.003532141015365976
B11_argmax,0.0035259633617927126
B6_slope_up,0.0034721227265226127
B4_argmax,0.0034508674105892746
B7_max,0.0034479819414503367
B8A_max,0.0034145784686873504
B8A_amplitude,0.003400509500622165
B3_amplitude,0.0033140305767524955
B8A_slope_down,0.0032851412514798423
B7_slope_down,0.003266348632583937
B7_amplitude,0.0032131703313546182
B6_slope_down,0.0031715105011266586
B6_max,0.0031326262864650348
NDRE_argmax,0.0031048172545517154
B5_argmax,0.0029119468713941403
NDTI_argmax,0.002886042009040635
NDMI_argmax,0.0025038911332114864
NDVI_argmax,0.0023734440323656255
B6_argmax,0.002054528465305542
B3_argmax,0.0020472881384453823
B8_argmax,0.0019617464669581973
EVI_argmax,0.001953375965165077
B7_argmax,0.0018508130781631194
B2_argmax,0.0018495785541424968
B8A_argmax,0.0017667802735634988
